,Sku_code,ORDER_SUM,rate,Munit
116,40054,128.0,16,箱
117,07220,108.0,12,箱
118,07390,158.4,10,箱
119,40073,464.0,16,箱
120,40387,60.0,6,箱
121,40680,108.0,12,箱
122,43009,20.0,1,箱
123,73022,6200.0,1,箱
124,75003,8.0,1,箱
125,79001,54.0,1,箱
126,74019,700.0,1,箱
127,77041,24.0,1,箱
128,73161,1900.0,1,箱
129,72042,39.0,1,箱
130,79300,140.0,1,箱
131,74015,3.0,1,箱
132,77104,20.0,1,箱
133,77410,1.0,1,箱
134,74030,3.0,1,箱
135,78006,50.0,1,箱
136,80123,1.0,1,箱
137,76017,48.0,1,箱
138,40066,168.0,12,箱
139,03090,3456.0,12,盒
140,11440,736.0,20,箱
141,07190,510.0,22,箱
142,40047,48.0,12,箱
143,40053,40.0,20,箱
144,01160,311.6,17,箱
145,40137,912.0,12,箱
146,07940,595.0,18,箱
147,73059,163.0,1,箱
148,73054,520.0,1,箱
149,77338,130.0,1,箱
150,73021,12900.0,1,箱
151,80131,5300.0,1,箱
152,79470,10800.0,1,箱
153,73057,200.0,1,箱
154,76024,13.0,1,箱
155,72005,1.0,1,箱
156,81000,1.0,1,箱
157,79471,400.0,200,箱
158,80003,1.0,1,箱
159,79443,3.0,1,箱
160,73155,200.0,1,箱
161,79416,10.0,1,箱
162,42220,960.0,24,箱
163,43170,660.0,30,箱
164,65230,840.0,15,箱
165,65540,259.0,7,箱
166,65600,784.0,20,斤
167,11690,32.0,15,箱
168,10040,840.0,29,箱
169,10840,1518.0,20,斤
170,12050,777.0,10,箱
171,12240,1232.0,13,箱
172,12390,10.0,12,只
173,03180,252.0,12,箱
174,03080,996.0,12,箱
175,05020,8010.0,26,箱
176,06740,400.0,20,箱
177,06790,1305.0,18,箱
178,06860,6.0,7,箱
179,07070,825.0,33,箱
180,40045,20.0,10,箱
181,07270,150.0,12,箱
182,07350,1449.0,9,箱
183,07470,1220.0,20,箱
184,01070,312.0,18,箱
185,79042,12.0,1,箱
186,71441,190.0,1,箱
187,71448,170.0,1,箱
188,77311,20.0,1,箱
189,72111,20.0,1,箱
190,79314,5.0,1,箱
191,74075,480.0,1,箱
192,73006,150.0,1,箱
193,76019,3.0,1,箱
194,79252,1.0,1,箱
195,43360,72.0,3,箱
196,08180,4716.0,36,箱
197,43042,210.0,1,箱
198,43330,27.0,3,箱
199,43430,228.0,12,箱
200,08790,1305.0,20,箱
201,08890,2640.0,25,箱
202,10010,360.0,18,箱
203,10060,500.0,20,箱
204,10490,510.0,12,箱
205,11600,4030.0,26,箱
206,05200,17168.0,18,箱
207,06710,410.0,38,箱
208,06850,310.0,40,斤
209,40057,140.0,12,箱
210,07340,24.0,8,箱
211,07430,16.0,20,箱
212,07640,600.0,10,箱
213,40135,1332.0,12,箱
214,42180,100.0,1,箱
215,08020,6120.0,30,箱
216,07950,2001.0,14,箱
217,08050,180.0,20,箱
218,08330,140.0,20,箱
219,73046,1800.0,1,箱
220,71417,1900.0,1,箱
221,71432,20.0,1,箱
222,71434,1110.0,1,箱
223,72031,120.0,1,箱
224,73007,114.0,1,箱
225,79077,42000.0,1,箱
226,71436,150.0,1,箱
227,73033,27000.0,1,箱
228,76027,3.0,1,箱
229,71443,20.0,1,箱
230,74024,12.0,1,箱
231,77047,200.0,1,箱
232,73146,300.0,1,箱
233,73145,75.0,1,箱
234,78888,38.0,1,箱
235,73016,1.0,1,箱
236,07440,126.0,15,斤
237,16070,184.0,16,箱
238,07300,510.0,10,箱
239,43420,240.0,12,箱
240,44203,36.0,12,箱
241,67206,448.0,10,箱
242,11620,8970.0,30,箱
243,11650,535.5,10,箱
244,04170,1134.0,27,箱
245,06120,120.0,16,箱
246,40044,50.0,10,箱
247,40055,360.0,8,箱
248,40065,108.0,12,箱
249,08040,7000.0,44,箱
250,73011,8100.0,1,箱
251,79452,30.0,1,箱
252,79154,54.0,1,箱
253,77121,16.0,1,箱
254,71449,30.0,1,箱
255,73091,120.0,1,箱
256,73148,120.0,1,箱
257,74003,1.0,1,箱
258,76044,2.0,1,箱
259,77030,240.0,1,箱
260,79211,4.0,1,箱
261,77330,290.0,1,箱
262,79383,900.0,300,箱
263,77363,20.0,1,箱
264,77377,2.0,1,箱
265,77034,100.0,1,箱
