,Sku_code,ORDER_SUM,rate,Munit
150,40066,240.0,12,箱
151,40053,20.0,20,箱
152,73054,360.0,1,箱
153,73059,72.0,1,箱
154,80131,2600.0,1,箱
155,79470,9500.0,1,箱
156,77338,110.0,1,箱
157,76024,4.0,1,箱
158,73021,5200.0,1,箱
159,79471,1000.0,200,箱
160,73155,100.0,1,箱
161,74006,1.0,1,箱
162,74002,1.0,1,箱
163,79443,1.0,1,箱
164,73119,1.0,1,箱
165,07470,1640.0,20,箱
166,12390,15.0,12,只
167,40076,220.0,20,箱
168,42220,1344.0,24,箱
169,43170,630.0,30,箱
170,65230,1218.0,15,箱
171,65600,357.0,20,斤
172,01070,492.0,18,箱
173,03180,228.0,12,箱
174,05020,7050.0,26,箱
175,06740,520.0,20,箱
176,06860,6.0,7,箱
177,07270,300.0,12,箱
178,07350,1548.0,9,箱
179,10040,252.0,29,箱
180,11690,152.0,15,箱
181,11890,200.0,1,箱
182,12050,790.0,10,箱
183,12240,1764.0,13,箱
184,40045,10.0,10,箱
185,03080,1164.0,12,箱
186,06790,1665.0,18,箱
187,74075,840.0,1,箱
188,79361,90.0,15,箱
189,73006,30.0,1,箱
190,79314,7.0,1,箱
191,72111,60.0,1,箱
192,79042,6.0,1,箱
193,71441,70.0,1,箱
194,71448,110.0,1,箱
195,77361,70.0,1,箱
196,76019,4.0,1,箱
197,80075,1.0,1,箱
198,06850,320.0,40,斤
199,40068,108.0,18,箱
200,40135,6396.0,12,箱
201,43042,168.0,1,箱
202,43330,36.0,3,箱
203,43360,93.0,3,箱
204,05200,16590.0,18,箱
205,06710,410.0,38,箱
206,07340,18.0,8,箱
207,07430,32.0,20,箱
208,07700,460.0,5,箱
209,07950,2320.0,14,箱
210,08020,31860.0,30,箱
211,08050,645.0,20,箱
212,08330,100.0,20,箱
213,08790,585.0,20,箱
214,10010,270.0,18,箱
215,10490,770.0,12,箱
216,12070,2744.0,7,箱
217,40057,30.0,12,箱
218,07640,770.0,10,箱
219,43430,168.0,12,箱
220,42180,100.0,1,箱
221,71417,290.0,1,箱
222,71434,440.0,1,箱
223,73033,33000.0,1,箱
224,73007,108.0,1,箱
225,79077,40000.0,1,箱
226,72031,40.0,1,箱
227,77047,100.0,1,箱
228,71436,100.0,1,箱
229,71443,50.0,1,箱
230,73046,1900.0,1,箱
231,73016,2.0,1,箱
232,74011,9.0,1,箱
233,73145,125.0,1,箱
234,76027,9.0,1,箱
235,79362,2.0,1,箱
236,79024,2.0,1,箱
237,74024,1.0,1,箱
238,11620,4625.0,30,箱
239,40065,60.0,12,箱
240,43420,156.0,12,箱
241,44203,0.0,12,箱
242,67206,144.0,10,箱
243,01300,88.0,4,箱
244,06120,410.0,16,箱
245,07300,710.0,10,箱
246,08950,29.0,1,箱
247,11650,966.0,10,箱
248,11900,184.0,8,箱
249,16070,80.0,16,箱
250,40044,60.0,10,箱
251,40055,704.0,8,箱
252,04170,18009.0,27,箱
253,77330,60.0,1,箱
254,73091,260.0,1,箱
255,73148,210.0,1,箱
256,77121,12.0,1,箱
257,79383,300.0,300,箱
258,76044,4.0,1,箱
259,79154,12.0,1,箱
260,73011,4800.0,1,箱
261,77030,85.0,1,箱
262,79353,1.0,1,箱
263,79354,1.0,1,箱
264,80286,250.0,1,箱
