,Sku_code,ORDER_SUM,rate,Munit
205,72031,80.0,1,箱
206,79367,50.0,50,箱
207,73033,33000.0,1,箱
208,73007,120.0,1,箱
209,76027,3.0,1,箱
210,80180,50.0,50,箱
211,80203,1.0,1,箱
212,73016,4.0,1,箱
213,71436,90.0,1,箱
214,71443,100.0,1,箱
215,73145,175.0,1,箱
216,73046,1100.0,1,箱
217,71433,30.0,1,箱
218,79207,1.0,1,箱
219,73146,100.0,1,箱
220,78888,22.0,1,箱
221,74011,1.0,1,箱
222,01300,40.0,4,箱
223,06120,260.0,16,箱
224,07300,730.0,10,箱
225,07560,590.0,16,箱
226,08950,37.0,1,箱
227,11620,4975.0,30,箱
228,11650,903.0,10,箱
229,67206,288.0,10,箱
230,16070,192.0,16,箱
231,40044,70.0,10,箱
232,40055,824.0,8,箱
233,40065,84.0,12,箱
234,04170,378.0,27,箱
235,43420,336.0,12,箱
236,44203,0.0,12,箱
237,76044,5.0,1,箱
238,73011,8400.0,1,箱
239,80286,100.0,1,箱
240,73148,270.0,1,箱
241,77121,15.0,1,箱
242,73091,100.0,1,箱
243,77030,152.0,1,箱
244,79154,18.0,1,箱
245,74072,1.0,1,箱
246,77377,6.0,1,箱
