,Inventory,ORDER_SUM,Stock,goods_code,ito,ito_day,stockout,time,产品定位,商品价值损耗成本,商品名称,库存管理成本,日期,箱价,缺货成本,缺货率,订货仓库,订货箱数,资金占用成本,销售额
2,515.0,269.0,784.0,11620,0.20708237105465743,4.828996282527881,0.0,2019-12-13,,2317.5,带叶鲜橙（小）,58.455,2019-12-09,90.0,0.0,0.0,102.0,269.0,46628.1,24210.0
3,62.0,588.0,650.0,07350,0.8258426966292135,1.2108843537414966,0.0,2019-12-13,,217.062,泰国椰青,24.92712,2019-12-09,70.02,0.0,0.0,102.0,588.0,4367.28744,41171.759999999995
4,416.0,159.0,575.0,13160,0.16044399596367306,6.232704402515723,0.0,2019-12-13,,2288.0,南水梨,54.505,2019-12-09,110.0,0.0,0.0,102.0,159.0,46034.56,17490.0
5,0.0,267.0,267.0,06390,1.0,1.0,0.0,2019-12-13,,0.0,金边香芒,11.3475,2019-12-09,85.0,0.0,0.0,102.0,267.0,0.0,22695.0
6,378.0,1388.0,1766.0,05200,0.6473880597014925,1.5446685878962536,0.0,2019-12-13,,1360.8000000000002,沙洲绿宝瓜,77.184,2019-12-09,72.0,0.0,0.0,102.0,1388.0,27379.296,99936.0
7,86.0,447.0,533.0,01310,0.7221324717285945,1.3847874720357942,0.0,2019-12-13,,928.8000000000001,克伦森无籽红提,66.852,2019-12-09,216.0,0.0,0.0,102.0,447.0,18687.456,96552.0
8,32.0,368.0,400.0,05020,0.8518518518518519,1.1739130434782608,0.0,2019-12-13,,168.0,鲜丰玉麒麟,22.68,2019-12-09,105.0,0.0,0.0,102.0,368.0,3380.16,38640.0
9,20.0,53.0,73.0,06850,0.5698924731182796,1.7547169811320753,0.0,2019-12-13,,17.5,百香果（盒）,0.81375,2019-12-09,17.5,0.0,0.0,102.0,53.0,352.1,927.5
10,20.0,62.0,82.0,65770,0.6078431372549019,1.6451612903225807,0.0,2019-12-13,,112.5,冰糖橙,5.7375,2019-12-09,112.5,0.0,0.0,102.0,62.0,2263.5,6975.0
11,125.0,110.0,235.0,07600,0.3055555555555556,3.2727272727272725,0.0,2019-12-13,,687.5,菲律宾凤梨,19.8,2019-12-09,110.0,0.0,0.0,102.0,110.0,13832.5,12100.0
12,1.0,20.0,21.0,12190,0.9090909090909091,1.1,0.0,2019-12-13,,3.5,龙珠果,0.77,2019-12-09,70.0,0.0,0.0,102.0,20.0,70.42,1400.0
13,11.0,13.0,24.0,01270,0.37142857142857144,2.692307692307692,0.0,2019-12-13,,30.272,冰糖木瓜,0.9632,2019-12-09,55.04,0.0,0.0,102.0,13.0,609.07264,715.52
14,18.0,4.0,22.0,07340,0.1,10.0,0.0,2019-12-13,,81.0,火参果,1.8,2019-12-09,90.0,0.0,0.0,102.0,4.0,1629.72,360.0
15,96.0,128.0,224.0,07300,0.4,2.5,0.0,2019-12-13,,480.0,蜜宝红心火龙果,16.0,2019-12-09,100.0,0.0,0.0,102.0,128.0,9657.6,12800.0
16,1669.0,145.0,1814.0,11650,0.04163077806488659,24.020689655172415,0.0,2019-12-13,,5257.35,优选香梨,109.7145,2019-12-09,63.0,0.0,0.0,102.0,145.0,105777.882,9135.0
17,36.0,166.0,202.0,07950,0.6974789915966386,1.4337349397590362,0.0,2019-12-13,,503.991,金尧榴莲,33.319404999999996,2019-12-09,279.995,0.0,0.0,102.0,166.0,10140.29892,46479.17
18,16.0,161.0,177.0,11710,0.8341968911917098,1.1987577639751554,0.0,2019-12-13,,88.032,甄选蓝莓,10.61886,2019-12-09,110.03999999999999,0.0,0.0,102.0,161.0,1771.20384,17716.44
19,29.0,67.0,96.0,12130,0.536,1.8656716417910446,0.0,2019-12-13,,55.1,原种红玉木瓜,2.375,2019-12-09,38.0,0.0,0.0,102.0,67.0,1108.612,2546.0
20,0.0,21.0,21.0,07220,1.0,1.0,-23.0,2019-12-13,,0.0,台湾释迦,1.15479,2019-12-09,109.97999999999999,2706.6078,0.5227272727272727,102.0,44.0,0.0,2309.58
21,110.0,179.0,289.0,12240,0.44862155388471175,2.229050279329609,0.0,2019-12-13,,462.0,珍珠牛奶枣,16.758,2019-12-09,84.0,0.0,0.0,102.0,179.0,9295.44,15036.0
0,210.0,202.0,412.0,07540,0.3247588424437299,3.0792079207920793,0.0,2019-12-14,,1433.25,优选泰国桂圆,42.4515,2019-12-09,136.5,0.0,0.0,102.0,202.0,28836.99,27573.0
1,593.0,412.0,1005.0,07310,0.25782227784730916,3.878640776699029,0.0,2019-12-14,,4002.75,金火龙果,107.86500000000001,2019-12-09,135.0,0.0,0.0,102.0,412.0,80535.33,55620.0
2,629.0,240.0,869.0,11620,0.1602136181575434,6.241666666666666,0.0,2019-12-14,,2830.5,带叶鲜橙（小）,67.41,2019-12-09,90.0,0.0,0.0,102.0,240.0,56949.66,21600.0
3,419.0,381.0,800.0,07350,0.3125512715340443,3.1994750656167983,0.0,2019-12-14,,1466.9189999999999,泰国椰青,42.677189999999996,2019-12-09,70.02,0.0,0.0,102.0,381.0,29514.410279999996,26677.62
4,184.0,142.0,326.0,13160,0.2784313725490196,3.5915492957746475,0.0,2019-12-14,,1012.0,南水梨,28.05,2019-12-09,110.0,0.0,0.0,102.0,142.0,20361.44,15620.0
5,109.0,226.0,335.0,06390,0.509009009009009,1.9646017699115044,0.0,2019-12-14,,463.25,金边香芒,18.87,2019-12-09,85.0,0.0,0.0,102.0,226.0,9320.59,19210.0
6,644.0,1207.0,1851.0,05200,0.48376753507014025,2.0671085335542667,0.0,2019-12-14,,2318.4,沙洲绿宝瓜,89.82000000000001,2019-12-09,72.0,0.0,0.0,102.0,1207.0,46646.208,86904.0
7,338.0,374.0,712.0,01310,0.35619047619047617,2.807486631016043,0.0,2019-12-14,,3650.4,克伦森无籽红提,113.4,2019-12-09,216.0,0.0,0.0,102.0,374.0,73446.048,80784.0
8,250.0,295.0,545.0,05020,0.3710691823899371,2.6949152542372885,0.0,2019-12-14,,1312.5,鲜丰玉麒麟,41.737500000000004,2019-12-09,105.0,0.0,0.0,102.0,295.0,26407.5,30975.0
9,2.0,38.0,40.0,06850,0.9047619047619048,1.1052631578947367,0.0,2019-12-14,,1.75,百香果（盒）,0.3675,2019-12-09,17.5,0.0,0.0,102.0,38.0,35.21,665.0
10,78.0,42.0,120.0,65770,0.21212121212121213,4.714285714285714,0.0,2019-12-14,,438.75,冰糖橙,11.137500000000001,2019-12-09,112.5,0.0,0.0,102.0,42.0,8827.65,4725.0
11,213.0,108.0,321.0,07600,0.20224719101123595,4.944444444444445,0.0,2019-12-14,,1171.5,菲律宾凤梨,29.37,2019-12-09,110.0,0.0,0.0,102.0,108.0,23570.58,11880.0
12,6.0,14.0,20.0,12190,0.5384615384615384,1.8571428571428572,0.0,2019-12-14,,21.0,龙珠果,0.91,2019-12-09,70.0,0.0,0.0,102.0,14.0,422.52,980.0
13,1.0,10.0,11.0,01270,0.8333333333333334,1.2,0.0,2019-12-14,,2.7520000000000002,冰糖木瓜,0.33024000000000003,2019-12-09,55.04,0.0,0.0,102.0,10.0,55.37024,550.4
14,10.0,8.0,18.0,07340,0.2857142857142857,3.5,0.0,2019-12-14,,45.0,火参果,1.26,2019-12-09,90.0,0.0,0.0,102.0,8.0,905.4,720.0
15,214.0,82.0,296.0,07300,0.1607843137254902,6.2195121951219505,0.0,2019-12-14,,1070.0,蜜宝红心火龙果,25.5,2019-12-09,100.0,0.0,0.0,102.0,82.0,21528.4,8200.0
16,1722.0,115.0,1837.0,11650,0.03231244731666198,30.947826086956525,0.0,2019-12-14,,5424.3,优选香梨,112.1085,2019-12-09,63.0,0.0,0.0,102.0,115.0,109136.916,7245.0
17,108.0,163.0,271.0,07950,0.43007915567282323,2.3251533742331287,0.0,2019-12-14,,1511.973,金尧榴莲,53.0590525,2019-12-09,279.995,0.0,0.0,102.0,163.0,30420.89676,45639.185
18,186.0,123.0,309.0,11710,0.24848484848484848,4.024390243902439,0.0,2019-12-14,,1023.372,甄选蓝莓,27.2349,2019-12-09,110.03999999999999,0.0,0.0,102.0,123.0,20590.244639999997,13534.919999999998
19,68.0,31.0,99.0,12130,0.18562874251497005,5.387096774193549,0.0,2019-12-14,,129.20000000000002,原种红玉木瓜,3.173,2019-12-09,38.0,0.0,0.0,102.0,31.0,2599.504,1178.0
20,7.0,21.0,28.0,07220,0.6,1.6666666666666667,0.0,2019-12-14,,38.492999999999995,台湾释迦,1.92465,2019-12-09,109.97999999999999,0.0,0.0,102.0,21.0,774.4791599999999,2309.58
21,120.0,141.0,261.0,12240,0.3700787401574803,2.702127659574468,0.0,2019-12-14,,504.0,珍珠牛奶枣,16.002,2019-12-09,84.0,0.0,0.0,102.0,141.0,10140.48,11844.0
0,24.0,186.0,210.0,07540,0.7948717948717948,1.2580645161290323,0.0,2019-12-15,,163.8,优选泰国桂圆,15.9705,2019-12-09,136.5,0.0,0.0,102.0,186.0,3295.656,25389.0
1,231.0,362.0,593.0,07310,0.4393203883495146,2.276243093922652,0.0,2019-12-15,,1559.25,金火龙果,55.620000000000005,2019-12-09,135.0,0.0,0.0,102.0,362.0,31372.11,48870.0
2,507.0,172.0,679.0,11620,0.14502529510961215,6.895348837209302,0.0,2019-12-15,,2281.5,带叶鲜橙（小）,53.370000000000005,2019-12-09,90.0,0.0,0.0,102.0,172.0,45903.78,15480.0
3,22.0,378.0,400.0,07350,0.8957345971563981,1.1164021164021163,0.0,2019-12-15,,77.02199999999999,泰国椰青,14.77422,2019-12-09,70.02,0.0,0.0,102.0,378.0,1549.6826399999998,26467.559999999998
4,0.0,94.0,94.0,13160,1.0,1.0,-22.0,2019-12-15,,0.0,南水梨,5.17,2019-12-09,110.0,2589.4,0.1896551724137931,102.0,116.0,0.0,10340.0
5,0.0,107.0,107.0,06390,1.0,1.0,-97.0,2019-12-15,,0.0,金边香芒,4.5475,2019-12-09,85.0,8822.15,0.47549019607843135,102.0,204.0,0.0,9095.0
6,787.0,1477.0,2264.0,05200,0.4841035725991478,2.065673662830061,0.0,2019-12-15,,2833.2000000000003,沙洲绿宝瓜,109.836,2019-12-09,72.0,0.0,0.0,102.0,1477.0,57003.984,106344.0
7,13.0,347.0,360.0,01310,0.9302949061662198,1.07492795389049,0.0,2019-12-15,,140.4,克伦森无籽红提,40.284,2019-12-09,216.0,0.0,0.0,102.0,347.0,2824.848,74952.0
8,1195.0,427.0,1622.0,05020,0.15157969471068514,6.597189695550351,0.0,2019-12-15,,6273.75,鲜丰玉麒麟,147.8925,2019-12-09,105.0,0.0,0.0,102.0,427.0,126227.85,44835.0
9,0.0,2.0,2.0,06850,1.0,1.0,-26.0,2019-12-15,,0.0,百香果（盒）,0.0175,2019-12-09,17.5,486.85,0.9285714285714286,102.0,28.0,0.0,35.0
10,41.0,37.0,78.0,65770,0.31092436974789917,3.2162162162162162,0.0,2019-12-15,,230.625,冰糖橙,6.6937500000000005,2019-12-09,112.5,0.0,0.0,102.0,37.0,4640.175,4162.5
11,145.0,77.0,222.0,07600,0.2098092643051771,4.766233766233767,0.0,2019-12-15,,797.5,菲律宾凤梨,20.185,2019-12-09,110.0,0.0,0.0,102.0,77.0,16045.7,8470.0
12,10.0,16.0,26.0,12190,0.4444444444444444,2.25,0.0,2019-12-15,,35.0,龙珠果,1.26,2019-12-09,70.0,0.0,0.0,102.0,16.0,704.2,1120.0
13,42.0,8.0,50.0,01270,0.08695652173913043,11.5,0.0,2019-12-15,,115.584,冰糖木瓜,2.5318400000000003,2019-12-09,55.04,0.0,0.0,102.0,8.0,2325.55008,440.32
14,5.0,5.0,10.0,07340,0.3333333333333333,3.0,0.0,2019-12-15,,22.5,火参果,0.675,2019-12-09,90.0,0.0,0.0,102.0,5.0,452.7,450.0
15,155.0,59.0,214.0,07300,0.15989159891598917,6.2542372881355925,0.0,2019-12-15,,775.0,蜜宝红心火龙果,18.45,2019-12-09,100.0,0.0,0.0,102.0,59.0,15593.0,5900.0
16,1600.0,117.0,1717.0,11650,0.03527283690081399,28.350427350427353,0.0,2019-12-15,,5040.0,优选香梨,104.4855,2019-12-09,63.0,0.0,0.0,102.0,117.0,101404.8,7371.0
17,0.0,101.0,101.0,07950,1.0,1.0,-13.0,2019-12-15,,0.0,金尧榴莲,14.1397475,2019-12-09,279.995,3894.73045,0.11403508771929824,102.0,114.0,0.0,28279.495
18,81.0,103.0,184.0,11710,0.3886792452830189,2.5728155339805823,0.0,2019-12-15,,445.66200000000003,甄选蓝莓,14.5803,2019-12-09,110.03999999999999,0.0,0.0,102.0,103.0,8966.719439999999,11334.119999999999
19,30.0,40.0,70.0,12130,0.4,2.5,0.0,2019-12-15,,57.0,原种红玉木瓜,1.9000000000000001,2019-12-09,38.0,0.0,0.0,102.0,40.0,1146.84,1520.0
20,28.0,10.0,38.0,07220,0.15151515151515152,6.6,0.0,2019-12-15,,153.97199999999998,台湾释迦,3.6293399999999996,2019-12-09,109.97999999999999,0.0,0.0,102.0,10.0,3097.9166399999995,1099.8
21,25.0,125.0,150.0,12240,0.7142857142857143,1.4,0.0,2019-12-15,,105.0,珍珠牛奶枣,7.3500000000000005,2019-12-09,84.0,0.0,0.0,102.0,125.0,2112.6,10500.0
0,10.0,111.0,121.0,07540,0.8473282442748091,1.1801801801801801,0.0,2019-12-16,,68.25,优选泰国桂圆,8.94075,2019-12-09,136.5,0.0,0.0,102.0,111.0,1373.19,15151.5
1,172.0,216.0,388.0,07310,0.38571428571428573,2.5925925925925926,0.0,2019-12-16,,1161.0,金火龙果,37.800000000000004,2019-12-09,135.0,0.0,0.0,102.0,216.0,23359.32,29160.0
2,240.0,138.0,378.0,11620,0.22330097087378642,4.478260869565217,0.0,2019-12-16,,1080.0,带叶鲜橙（小）,27.810000000000002,2019-12-09,90.0,0.0,0.0,102.0,138.0,21729.6,12420.0
3,225.0,144.0,369.0,07350,0.24242424242424243,4.125,0.0,2019-12-16,,787.725,泰国椰青,20.795939999999998,2019-12-09,70.02,0.0,0.0,102.0,144.0,15849.027,10082.88
4,102.0,66.0,168.0,13160,0.24444444444444444,4.090909090909091,0.0,2019-12-16,,561.0,南水梨,14.85,2019-12-09,110.0,0.0,0.0,102.0,66.0,11287.32,7260.0
5,210.0,122.0,332.0,06390,0.22509225092250923,4.442622950819672,0.0,2019-12-16,,892.5,金边香芒,23.035,2019-12-09,85.0,0.0,0.0,102.0,122.0,17957.1,10370.0
6,2270.0,802.0,3072.0,05200,0.15013103706476974,6.660847880299253,0.0,2019-12-16,,8172.0,沙洲绿宝瓜,192.312,2019-12-09,72.0,0.0,0.0,102.0,802.0,164420.64,57744.0
7,0.0,9.0,9.0,01310,1.0,1.0,-190.0,2019-12-16,,0.0,克伦森无籽红提,0.972,2019-12-09,216.0,43912.8,0.9547738693467337,102.0,199.0,0.0,1944.0
8,636.0,222.0,858.0,05020,0.14859437751004015,6.729729729729731,0.0,2019-12-16,,3339.0,鲜丰玉麒麟,78.435,2019-12-09,105.0,0.0,0.0,102.0,222.0,67180.68000000001,23310.0
9,63.0,29.0,92.0,06850,0.1870967741935484,5.344827586206897,0.0,2019-12-16,,55.125,百香果（盒）,1.35625,2019-12-09,17.5,0.0,0.0,102.0,29.0,1109.115,507.5
10,122.0,21.0,143.0,65770,0.07924528301886792,12.61904761904762,0.0,2019-12-16,,686.25,冰糖橙,14.90625,2019-12-09,112.5,0.0,0.0,102.0,21.0,13807.35,2362.5
11,58.0,56.0,114.0,07600,0.32558139534883723,3.071428571428571,0.0,2019-12-16,,319.0,菲律宾凤梨,9.46,2019-12-09,110.0,0.0,0.0,102.0,56.0,6418.28,6160.0
12,21.0,8.0,29.0,12190,0.16,6.25,0.0,2019-12-16,,73.5,龙珠果,1.75,2019-12-09,70.0,0.0,0.0,102.0,8.0,1478.82,560.0
13,55.0,6.0,61.0,01270,0.05172413793103448,19.333333333333332,0.0,2019-12-16,,151.35999999999999,冰糖木瓜,3.19232,2019-12-09,55.04,0.0,0.0,102.0,6.0,3045.3632,330.24
14,1.0,4.0,5.0,07340,0.6666666666666666,1.5,0.0,2019-12-16,,4.5,火参果,0.27,2019-12-09,90.0,0.0,0.0,102.0,4.0,90.54,360.0
15,113.0,42.0,155.0,07300,0.15671641791044777,6.3809523809523805,0.0,2019-12-16,,565.0,蜜宝红心火龙果,13.4,2019-12-09,100.0,0.0,0.0,102.0,42.0,11367.8,4200.0
16,1476.0,76.0,1552.0,11650,0.02509907529722589,39.8421052631579,0.0,2019-12-16,,4649.400000000001,优选香梨,95.382,2019-12-09,63.0,0.0,0.0,102.0,76.0,93545.928,4788.0
17,384.0,56.0,440.0,07950,0.06796116504854369,14.714285714285715,0.0,2019-12-16,,5375.904,金尧榴莲,115.35794,2019-12-09,279.995,0.0,0.0,102.0,56.0,108163.18848,15679.720000000001
18,15.0,66.0,81.0,11710,0.6875,1.4545454545454546,0.0,2019-12-16,,82.53,甄选蓝莓,5.28192,2019-12-09,110.03999999999999,0.0,0.0,102.0,66.0,1660.5036,7262.639999999999
19,46.0,31.0,77.0,12130,0.25203252032520324,3.9677419354838714,0.0,2019-12-16,,87.4,原种红玉木瓜,2.337,2019-12-09,38.0,0.0,0.0,102.0,31.0,1758.488,1178.0
20,15.0,13.0,28.0,07220,0.3023255813953488,3.307692307692308,0.0,2019-12-16,,82.485,台湾释迦,2.3645699999999996,2019-12-09,109.97999999999999,0.0,0.0,102.0,13.0,1659.5982,1429.7399999999998
21,126.0,68.0,194.0,12240,0.2125,4.705882352941177,0.0,2019-12-16,,529.2,珍珠牛奶枣,13.44,2019-12-09,84.0,0.0,0.0,102.0,68.0,10647.504,5712.0
0,60.0,155.0,215.0,07540,0.5636363636363636,1.774193548387097,0.0,2019-12-17,,409.5,优选泰国桂圆,18.76875,2019-12-09,136.5,0.0,0.0,102.0,155.0,8239.14,21157.5
1,192.0,298.0,490.0,07310,0.436950146627566,2.2885906040268456,0.0,2019-12-17,,1296.0,金火龙果,46.035000000000004,2019-12-09,135.0,0.0,0.0,102.0,298.0,26075.52,40230.0
2,86.0,148.0,234.0,11620,0.4625,2.162162162162162,0.0,2019-12-17,,387.0,带叶鲜橙（小）,14.4,2019-12-09,90.0,0.0,0.0,102.0,148.0,7786.44,13320.0
3,311.0,193.0,504.0,07350,0.23680981595092024,4.22279792746114,0.0,2019-12-17,,1088.811,泰国椰青,28.53315,2019-12-09,70.02,0.0,0.0,102.0,193.0,21906.877319999996,13513.859999999999
4,911.0,95.0,1006.0,13160,0.0495565988523735,20.178947368421053,0.0,2019-12-17,,5010.5,南水梨,105.435,2019-12-09,110.0,0.0,0.0,102.0,95.0,100811.26,10450.0
5,86.0,122.0,208.0,06390,0.41496598639455784,2.4098360655737703,0.0,2019-12-17,,365.5,金边香芒,12.495000000000001,2019-12-09,85.0,0.0,0.0,102.0,122.0,7353.86,10370.0
6,822.0,680.0,1502.0,05200,0.29259896729776247,3.4176470588235297,0.0,2019-12-17,,2959.2000000000003,沙洲绿宝瓜,83.664,2019-12-09,72.0,0.0,0.0,102.0,680.0,59539.104,48960.0
7,687.0,312.0,999.0,01310,0.18505338078291814,5.403846153846154,0.0,2019-12-17,,7419.6,克伦森无籽红提,182.088,2019-12-09,216.0,0.0,0.0,102.0,312.0,149282.352,67392.0
8,281.0,162.0,443.0,05020,0.22375690607734808,4.469135802469135,0.0,2019-12-17,,1475.25,鲜丰玉麒麟,38.01,2019-12-09,105.0,0.0,0.0,102.0,162.0,29682.03,17010.0
9,33.0,28.0,61.0,06850,0.2978723404255319,3.357142857142857,0.0,2019-12-17,,28.875,百香果（盒）,0.8225,2019-12-09,17.5,0.0,0.0,102.0,28.0,580.965,490.0
10,98.0,24.0,122.0,65770,0.10909090909090909,9.166666666666668,0.0,2019-12-17,,551.25,冰糖橙,12.375,2019-12-09,112.5,0.0,0.0,102.0,24.0,11091.15,2700.0
11,5.0,70.0,75.0,07600,0.875,1.1428571428571428,0.0,2019-12-17,,27.5,菲律宾凤梨,4.4,2019-12-09,110.0,0.0,0.0,102.0,70.0,553.3,7700.0
12,9.0,12.0,21.0,12190,0.4,2.5,0.0,2019-12-17,,31.5,龙珠果,1.05,2019-12-09,70.0,0.0,0.0,102.0,12.0,633.78,840.0
13,49.0,6.0,55.0,01270,0.057692307692307696,17.333333333333332,0.0,2019-12-17,,134.848,冰糖木瓜,2.86208,2019-12-09,55.04,0.0,0.0,102.0,6.0,2713.14176,330.24
14,17.0,4.0,21.0,07340,0.10526315789473684,9.5,0.0,2019-12-17,,76.5,火参果,1.71,2019-12-09,90.0,0.0,0.0,102.0,4.0,1539.18,360.0
15,58.0,55.0,113.0,07300,0.3216374269005848,3.1090909090909093,0.0,2019-12-17,,290.0,蜜宝红心火龙果,8.55,2019-12-09,100.0,0.0,0.0,102.0,55.0,5834.8,5500.0
16,1397.0,76.0,1473.0,11650,0.0264808362369338,37.76315789473684,0.0,2019-12-17,,4400.55,优选香梨,90.405,2019-12-09,63.0,0.0,0.0,102.0,76.0,88539.066,4788.0
17,830.0,122.0,952.0,07950,0.06846240179573512,14.606557377049182,0.0,2019-12-17,,11619.792500000001,金尧榴莲,249.475545,2019-12-09,279.995,0.0,0.0,102.0,122.0,233790.2251,34159.39
18,46.0,69.0,115.0,11710,0.42857142857142855,2.3333333333333335,0.0,2019-12-17,,253.09199999999998,甄选蓝莓,8.85822,2019-12-09,110.03999999999999,0.0,0.0,102.0,69.0,5092.211039999999,7592.759999999999
19,14.0,32.0,46.0,12130,0.5333333333333333,1.875,0.0,2019-12-17,,26.6,原种红玉木瓜,1.1400000000000001,2019-12-09,38.0,0.0,0.0,102.0,32.0,535.192,1216.0
20,37.0,15.0,52.0,07220,0.16853932584269662,5.933333333333334,0.0,2019-12-17,,203.463,台湾释迦,4.8941099999999995,2019-12-09,109.97999999999999,0.0,0.0,102.0,15.0,4093.6755599999997,1649.6999999999998
21,79.0,102.0,181.0,12240,0.3923076923076923,2.549019607843137,0.0,2019-12-17,,331.8,珍珠牛奶枣,10.92,2019-12-09,84.0,0.0,0.0,102.0,102.0,6675.816,8568.0
0,187.0,131.0,318.0,07540,0.2594059405940594,3.854961832061069,0.0,2019-12-18,,1276.275,优选泰国桂圆,34.46625,2019-12-09,136.5,0.0,0.0,102.0,131.0,25678.653,17881.5
1,416.0,274.0,690.0,07310,0.24773960216998192,4.036496350364963,0.0,2019-12-18,,2808.0,金火龙果,74.655,2019-12-09,135.0,0.0,0.0,102.0,274.0,56496.96,36990.0
2,626.0,118.0,744.0,11620,0.08613138686131387,11.610169491525424,0.0,2019-12-18,,2817.0,带叶鲜橙（小）,61.65,2019-12-09,90.0,0.0,0.0,102.0,118.0,56678.04,10620.0
3,182.0,129.0,311.0,07350,0.2616632860040568,3.821705426356589,0.0,2019-12-18,,637.182,泰国椰青,17.25993,2019-12-09,70.02,0.0,0.0,102.0,129.0,12820.10184,9032.58
4,756.0,80.0,836.0,13160,0.05025125628140704,19.9,0.0,2019-12-18,,4158.0,南水梨,87.56,2019-12-09,110.0,0.0,0.0,102.0,80.0,83658.96,8800.0
5,71.0,115.0,186.0,06390,0.4474708171206226,2.234782608695652,0.0,2019-12-18,,301.75,金边香芒,10.9225,2019-12-09,85.0,0.0,0.0,102.0,115.0,6071.21,9775.0
6,3771.0,615.0,4386.0,05200,0.07539536594336153,13.263414634146342,0.0,2019-12-18,,13575.6,沙洲绿宝瓜,293.652,2019-12-09,72.0,0.0,0.0,102.0,615.0,273141.072,44280.0
7,226.0,226.0,452.0,01310,0.3333333333333333,3.0,0.0,2019-12-18,,2440.8,克伦森无籽红提,73.224,2019-12-09,216.0,0.0,0.0,102.0,226.0,49108.896,48816.0
8,58.0,143.0,201.0,05020,0.5521235521235521,1.8111888111888113,0.0,2019-12-18,,304.5,鲜丰玉麒麟,13.5975,2019-12-09,105.0,0.0,0.0,102.0,143.0,6126.54,15015.0
9,73.0,24.0,97.0,06850,0.1411764705882353,7.083333333333333,0.0,2019-12-18,,63.875,百香果（盒）,1.4875,2019-12-09,17.5,0.0,0.0,102.0,24.0,1285.165,420.0
10,77.0,21.0,98.0,65770,0.12,8.333333333333334,0.0,2019-12-18,,433.125,冰糖橙,9.84375,2019-12-09,112.5,0.0,0.0,102.0,21.0,8714.475,2362.5
11,118.0,55.0,173.0,07600,0.18900343642611683,5.290909090909091,0.0,2019-12-18,,649.0,菲律宾凤梨,16.005,2019-12-09,110.0,0.0,0.0,102.0,55.0,13057.88,6050.0
12,0.0,9.0,9.0,12190,1.0,1.0,0.0,2019-12-18,,0.0,龙珠果,0.315,2019-12-09,70.0,0.0,0.0,102.0,9.0,0.0,630.0
13,43.0,4.0,47.0,01270,0.044444444444444446,22.5,0.0,2019-12-18,,118.336,冰糖木瓜,2.4768000000000003,2019-12-09,55.04,0.0,0.0,102.0,4.0,2380.9203199999997,220.16
14,29.0,3.0,32.0,07340,0.04918032786885246,20.333333333333332,0.0,2019-12-18,,130.5,火参果,2.745,2019-12-09,90.0,0.0,0.0,102.0,3.0,2625.66,270.0
15,1.0,57.0,58.0,07300,0.9661016949152542,1.0350877192982457,0.0,2019-12-18,,5.0,蜜宝红心火龙果,2.95,2019-12-09,100.0,0.0,0.0,102.0,57.0,100.6,5700.0
16,1318.0,65.0,1383.0,11650,0.024065161051462423,41.55384615384615,0.0,2019-12-18,,4151.7,优选香梨,85.0815,2019-12-09,63.0,0.0,0.0,102.0,65.0,83532.204,4095.0
17,723.0,105.0,828.0,07950,0.06769825918762089,14.771428571428572,0.0,2019-12-18,,10121.81925,金尧榴莲,217.1361225,2019-12-09,279.995,0.0,0.0,102.0,105.0,203651.00331,29399.475000000002
18,62.0,83.0,145.0,11710,0.40096618357487923,2.4939759036144578,0.0,2019-12-18,,341.124,甄选蓝莓,11.38914,2019-12-09,110.03999999999999,0.0,0.0,102.0,83.0,6863.414879999999,9133.32
19,68.0,26.0,94.0,12130,0.16049382716049382,6.230769230769231,0.0,2019-12-18,,129.20000000000002,原种红玉木瓜,3.078,2019-12-09,38.0,0.0,0.0,102.0,26.0,2599.504,988.0
20,26.0,10.0,36.0,07220,0.16129032258064516,6.2,0.0,2019-12-18,,142.974,台湾释迦,3.4093799999999996,2019-12-09,109.97999999999999,0.0,0.0,102.0,10.0,2876.6368799999996,1099.8
21,278.0,86.0,364.0,12240,0.13395638629283488,7.465116279069768,0.0,2019-12-18,,1167.6000000000001,珍珠牛奶枣,26.964000000000002,2019-12-09,84.0,0.0,0.0,102.0,86.0,23492.112,7224.0
0,481.0,136.0,617.0,07540,0.12386156648451731,8.073529411764707,0.0,2019-12-19,,3282.8250000000003,优选泰国桂圆,74.9385,2019-12-09,136.5,0.0,0.0,102.0,136.0,66050.439,18564.0
1,721.0,254.0,975.0,07310,0.14976415094339623,6.677165354330708,0.0,2019-12-19,,4866.75,金火龙果,114.48,2019-12-09,135.0,0.0,0.0,102.0,254.0,97919.01,34290.0
2,543.0,121.0,664.0,11620,0.10024855012427507,9.975206611570247,0.0,2019-12-19,,2443.5,带叶鲜橙（小）,54.315,2019-12-09,90.0,0.0,0.0,102.0,121.0,49163.22,10890.0
3,76.0,102.0,178.0,07350,0.4015748031496063,2.4901960784313726,0.0,2019-12-19,,266.07599999999996,泰国椰青,8.892539999999999,2019-12-09,70.02,0.0,0.0,102.0,102.0,5353.449119999999,7142.04
4,683.0,70.0,753.0,13160,0.04874651810584958,20.514285714285716,0.0,2019-12-19,,3756.5,南水梨,78.98,2019-12-09,110.0,0.0,0.0,102.0,70.0,75580.78,7700.0
5,23.0,101.0,124.0,06390,0.6870748299319728,1.4554455445544554,0.0,2019-12-19,,97.75,金边香芒,6.2475000000000005,2019-12-09,85.0,0.0,0.0,102.0,101.0,1966.73,8585.0
