,Account_date,Sku_id,Forecast_qty,Price,Gross_profit_rate,Dc_name,Dc_code,Munit,Wrh,Warehouse_name,Sku_name
7,2019-09-22,3025742.0,1115.09521484375,7.956043956043956,0.7250000000000008,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,新疆无籽黑提
8,2019-09-23,3025742.0,358.7471923828125,7.956043956043956,0.7250000000000008,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,新疆无籽黑提
9,2019-09-24,3025742.0,481.4085693359375,7.956043956043956,0.7250000000000008,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,新疆无籽黑提
0,2019-09-15,3019600.0,482.130126953125,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
1,2019-09-16,3019600.0,1009.00927734375,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
2,2019-09-17,3019600.0,967.2683715820312,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
3,2019-09-18,3019600.0,892.3356323242188,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
4,2019-09-19,3019600.0,1026.5882568359375,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
5,2019-09-20,3019600.0,1189.347412109375,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
6,2019-09-21,3019600.0,924.5997924804688,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
7,2019-09-22,3019600.0,706.0595092773438,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
8,2019-09-23,3019600.0,1265.46533203125,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
9,2019-09-24,3019600.0,1440.1168212890625,5.476945412311291,0.7297297297297324,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,特大金果王
0,2019-09-15,3000144.0,9325.3564453125,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
1,2019-09-16,3000144.0,3330.6533203125,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
2,2019-09-17,3000144.0,3317.348876953125,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
3,2019-09-18,3000144.0,5308.458984375,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
4,2019-09-19,3000144.0,688.9006958007812,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
5,2019-09-20,3000144.0,5403.55029296875,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
6,2019-09-21,3000144.0,3740.489013671875,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
7,2019-09-22,3000144.0,108.80066680908203,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
8,2019-09-23,3000144.0,127.86591339111328,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
9,2019-09-24,3000144.0,189.64544677734375,16.506741573033654,-0.36746987951807053,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,澳桔
0,2019-09-15,3016020.0,59.14546585083008,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
1,2019-09-16,3016020.0,12.57811164855957,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
2,2019-09-17,3016020.0,4.950721263885498,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
3,2019-09-18,3016020.0,3.651179075241089,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
4,2019-09-19,3016020.0,3.198880434036255,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
5,2019-09-20,3016020.0,3.4215404987335205,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
6,2019-09-21,3016020.0,3.4771573543548584,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
7,2019-09-22,3016020.0,12.304207801818848,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
8,2019-09-23,3016020.0,14.214658737182617,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
9,2019-09-24,3016020.0,12.799426078796387,6.0,1.5,杭州配送中心,1000255.0,个,1000008.0,杭州配送商品仓,泰国椰皇
0,2019-09-15,3023702.0,1.7818108797073364,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
1,2019-09-16,3023702.0,4.7188897132873535,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
2,2019-09-17,3023702.0,2.8842644691467285,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
3,2019-09-18,3023702.0,2.2735695838928223,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
4,2019-09-19,3023702.0,3.1599037647247314,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
5,2019-09-20,3023702.0,6.080475807189941,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
6,2019-09-21,3023702.0,6.539830207824707,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
7,2019-09-22,3023702.0,2.8272902965545654,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
8,2019-09-23,3023702.0,3.1983864307403564,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
9,2019-09-24,3023702.0,3.3499176502227783,16.2,-0.1049382692365087,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,日式梅饼168g
0,2019-09-15,3016022.0,95.02667999267578,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
1,2019-09-16,3016022.0,3.230780839920044,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
2,2019-09-17,3016022.0,4.992807388305664,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
3,2019-09-18,3016022.0,2.0683507919311523,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
4,2019-09-19,3016022.0,1.035483717918396,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
5,2019-09-20,3016022.0,1.0869808197021484,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
6,2019-09-21,3016022.0,1.064469337463379,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
7,2019-09-22,3016022.0,1.95138680934906,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
8,2019-09-23,3016022.0,1.3148577213287354,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
9,2019-09-24,3016022.0,2.1714367866516113,2.617551020408166,0.5094339622641507,杭州配送中心,1000255.0,只,1000008.0,杭州配送商品仓,佳沛绿果
0,2019-09-15,3011926.0,61.73284149169922,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
1,2019-09-16,3011926.0,34.16209411621094,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
2,2019-09-17,3011926.0,22.234169006347656,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
3,2019-09-18,3011926.0,47.97716522216797,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
4,2019-09-19,3011926.0,25.418855667114258,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
5,2019-09-20,3011926.0,33.703800201416016,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
6,2019-09-21,3011926.0,44.721595764160156,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
7,2019-09-22,3011926.0,48.86785888671875,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
8,2019-09-23,3011926.0,54.1585807800293,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
9,2019-09-24,3011926.0,42.28020477294922,5.0,0.5999999999999999,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,冰糖木瓜
0,2019-09-15,3003736.0,486.1516418457031,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
1,2019-09-16,3003736.0,226.1249542236328,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
2,2019-09-17,3003736.0,264.92791748046875,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
3,2019-09-18,3003736.0,115.27808380126953,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
4,2019-09-19,3003736.0,170.1004638671875,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
5,2019-09-20,3003736.0,193.46261596679688,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
6,2019-09-21,3003736.0,328.5174560546875,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
7,2019-09-22,3003736.0,286.4598693847656,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
8,2019-09-23,3003736.0,75.48169708251953,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
9,2019-09-24,3003736.0,110.22000122070312,4.99375,-0.4352941176470589,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,红心猕猴桃（盒）
0,2019-09-15,3005271.0,253.6185760498047,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
1,2019-09-16,3005271.0,1.0321835279464722,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
2,2019-09-17,3005271.0,1.0326203107833862,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
3,2019-09-18,3005271.0,1.0369209051132202,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
4,2019-09-19,3005271.0,1.0324302911758423,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
5,2019-09-20,3005271.0,1.0322818756103516,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
6,2019-09-21,3005271.0,1.031846523284912,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
7,2019-09-22,3005271.0,1.3726599216461182,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
8,2019-09-23,3005271.0,0.9924948811531067,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
9,2019-09-24,3005271.0,0.9924713969230652,5.0,-0.29999999999999993,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,会理石榴
0,2019-09-15,3004257.0,200.71530151367188,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
1,2019-09-16,3004257.0,1.6034181118011475,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
2,2019-09-17,3004257.0,2.8238718509674072,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
3,2019-09-18,3004257.0,0.9543968439102173,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
4,2019-09-19,3004257.0,1.6830681562423706,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
5,2019-09-20,3004257.0,1.3657439947128296,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
6,2019-09-21,3004257.0,1.210998773574829,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
7,2019-09-22,3004257.0,2.7516467571258545,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
8,2019-09-23,3004257.0,1.006119966506958,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
9,2019-09-24,3004257.0,1.1742154359817505,7.44225384222567,-0.568963480296528,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,泰国榴莲（只）
0,2019-09-15,3000162.0,794.9512939453125,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
1,2019-09-16,3000162.0,993.2315063476562,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
2,2019-09-17,3000162.0,916.7931518554688,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
3,2019-09-18,3000162.0,975.1048583984375,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
4,2019-09-19,3000162.0,1265.354248046875,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
5,2019-09-20,3000162.0,840.9493408203125,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
6,2019-09-21,3000162.0,734.8928833007812,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
7,2019-09-22,3000162.0,1205.5587158203125,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
8,2019-09-23,3000162.0,1707.546630859375,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
9,2019-09-24,3000162.0,1402.1571044921875,5.019179894179894,-0.3180000881834213,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,银火龙果
0,2019-09-15,3007845.0,4716.3828125,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
1,2019-09-16,3007845.0,4250.99755859375,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
2,2019-09-17,3007845.0,1863.3466796875,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
3,2019-09-18,3007845.0,1443.023193359375,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
4,2019-09-19,3007845.0,434.9879455566406,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
5,2019-09-20,3007845.0,2784.1630859375,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
6,2019-09-21,3007845.0,4666.4169921875,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
7,2019-09-22,3007845.0,4880.4716796875,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
8,2019-09-23,3007845.0,1021.655517578125,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
9,2019-09-24,3007845.0,1028.9337158203125,1.8478260869565215,-0.5,杭州配送中心,1000255.0,斤,1000008.0,杭州配送商品仓,鲜丰红肉柚
0,2019-09-15,3000168.0,1669.435546875,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
1,2019-09-16,3000168.0,834.9666137695312,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
2,2019-09-17,3000168.0,1837.623046875,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
3,2019-09-18,3000168.0,244.59767150878906,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
4,2019-09-19,3000168.0,757.0391845703125,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
5,2019-09-20,3000168.0,1240.4263916015625,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
6,2019-09-21,3000168.0,1867.262939453125,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
7,2019-09-22,3000168.0,996.5029296875,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
8,2019-09-23,3000168.0,1901.44921875,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
9,2019-09-24,3000168.0,1795.275390625,8.357518796992482,-0.29090909090909084,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,蜜宝红心火龙果
0,2019-09-15,3006317.0,616.120361328125,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
1,2019-09-16,3006317.0,594.9108276367188,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
2,2019-09-17,3006317.0,3570.551025390625,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
3,2019-09-18,3006317.0,6556.69140625,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
4,2019-09-19,3006317.0,945.7391967773438,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
5,2019-09-20,3006317.0,567.0429077148438,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
6,2019-09-21,3006317.0,117.75409698486328,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
7,2019-09-22,3006317.0,310.0260009765625,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
8,2019-09-23,3006317.0,2768.437255859375,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
9,2019-09-24,3006317.0,3895.8115234375,5.9064586484294495,0.1999999999999995,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,水晶富士80#
0,2019-09-15,3000174.0,10644.1240234375,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
1,2019-09-16,3000174.0,8466.349609375,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
2,2019-09-17,3000174.0,8365.599609375,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
3,2019-09-18,3000174.0,6747.1884765625,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
4,2019-09-19,3000174.0,6246.39892578125,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
5,2019-09-20,3000174.0,7555.5703125,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
6,2019-09-21,3000174.0,7195.14453125,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
7,2019-09-22,3000174.0,12748.3046875,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
8,2019-09-23,3000174.0,7597.2392578125,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
9,2019-09-24,3000174.0,3506.94091796875,9.504438356164396,-0.43088076204733705,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,金火龙果
0,2019-09-15,3025264.0,274.2381896972656,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
1,2019-09-16,3025264.0,114.31239318847656,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
2,2019-09-17,3025264.0,158.29173278808594,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
3,2019-09-18,3025264.0,37.97330093383789,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
4,2019-09-19,3025264.0,61.621055603027344,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
5,2019-09-20,3025264.0,102.98943328857422,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
6,2019-09-21,3025264.0,157.30633544921875,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
7,2019-09-22,3025264.0,151.78611755371094,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
8,2019-09-23,3025264.0,21.747671127319336,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
9,2019-09-24,3025264.0,67.61984252929688,5.347222222222221,0.7818181818181816,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,进口活性蓝莓味乳酸菌饮品
0,2019-09-15,3025267.0,536.3728637695312,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
1,2019-09-16,3025267.0,149.71517944335938,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
2,2019-09-17,3025267.0,144.92886352539062,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
3,2019-09-18,3025267.0,62.30459976196289,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
4,2019-09-19,3025267.0,72.67450714111328,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
5,2019-09-20,3025267.0,78.47627258300781,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
6,2019-09-21,3025267.0,180.53199768066406,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
7,2019-09-22,3025267.0,191.35755920410156,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
8,2019-09-23,3025267.0,30.674448013305664,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
9,2019-09-24,3025267.0,68.15526580810547,7.900277777777778,0.6566626650660262,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,越南酸奶芦荟味
0,2019-09-15,3024246.0,296.17608642578125,7.154999999999999,0.638888888888888,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,山楂吃光光
1,2019-09-16,3024246.0,233.38760375976562,7.154999999999999,0.638888888888888,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,山楂吃光光
2,2019-09-17,3024246.0,193.82891845703125,7.154999999999999,0.638888888888888,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,山楂吃光光
3,2019-09-18,3024246.0,199.71534729003906,7.154999999999999,0.638888888888888,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,山楂吃光光
4,2019-09-19,3024246.0,32.27760314941406,7.154999999999999,0.638888888888888,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,山楂吃光光
5,2019-09-20,3024246.0,99.08724212646484,7.154999999999999,0.638888888888888,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,山楂吃光光
6,2019-09-21,3024246.0,99.37118530273438,7.154999999999999,0.638888888888888,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,山楂吃光光
7,2019-09-22,3024246.0,10.560236930847168,7.154999999999999,0.638888888888888,杭州配送中心,1000255.0,箱,1000008.0,杭州配送商品仓,山楂吃光光
