,Account_date,Sku_id,Forecast_qty,Price,Gross_profit_rate,Dc_name,Dc_code,Munit,Wrh,Warehouse_name,Sku_name,Update_time
6,2019-12-10,3000187,990.0435791015625,6.670199501246882,-0.9835381977595713,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰青(叫货),2019-12-04
0,2019-12-04,3005943,1443.349365234375,4.18020022246941,-0.9924909148167217,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲律宾凤梨(叫货),2019-12-04
1,2019-12-05,3005943,1670.512939453125,4.18020022246941,-0.9924909148167217,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲律宾凤梨(叫货),2019-12-04
2,2019-12-06,3005943,2168.7509765625,4.18020022246941,-0.9924909148167217,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲律宾凤梨(叫货),2019-12-04
3,2019-12-07,3005943,2492.1923828125,4.18020022246941,-0.9924909148167217,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲律宾凤梨(叫货),2019-12-04
4,2019-12-08,3005943,1978.0487060546875,4.18020022246941,-0.9924909148167217,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲律宾凤梨(叫货),2019-12-04
5,2019-12-09,3005943,1413.323486328125,4.18020022246941,-0.9924909148167217,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲律宾凤梨(叫货),2019-12-04
6,2019-12-10,3005943,1892.318359375,4.18020022246941,-0.9924909148167217,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,菲律宾凤梨(叫货),2019-12-04
0,2019-12-04,3016022,748.2996826171875,3.0,-0.9999600101973997,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛绿果,2019-12-04
1,2019-12-05,3016022,758.2581176757812,3.0,-0.9999600101973997,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛绿果,2019-12-04
2,2019-12-06,3016022,1204.68359375,3.0,-0.9999600101973997,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛绿果,2019-12-04
3,2019-12-07,3016022,1081.9278564453125,3.0,-0.9999600101973997,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛绿果,2019-12-04
4,2019-12-08,3016022,1129.698974609375,3.0,-0.9999600101973997,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛绿果,2019-12-04
5,2019-12-09,3016022,821.6755981445312,3.0,-0.9999600101973997,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛绿果,2019-12-04
6,2019-12-10,3016022,832.3397827148438,3.0,-0.9999600101973997,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛绿果,2019-12-04
0,2019-12-04,3004113,21.355117797851562,10.0,-0.9999060239638892,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新西兰红玫瑰(叫货),2019-12-04
1,2019-12-05,3004113,1.2748026847839355,10.0,-0.9999060239638892,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新西兰红玫瑰(叫货),2019-12-04
2,2019-12-06,3004113,22.15028953552246,10.0,-0.9999060239638892,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新西兰红玫瑰(叫货),2019-12-04
3,2019-12-07,3004113,32.33251190185547,10.0,-0.9999060239638892,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新西兰红玫瑰(叫货),2019-12-04
4,2019-12-08,3004113,37.71156311035156,10.0,-0.9999060239638892,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新西兰红玫瑰(叫货),2019-12-04
5,2019-12-09,3004113,14.79660701751709,10.0,-0.9999060239638892,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新西兰红玫瑰(叫货),2019-12-04
6,2019-12-10,3004113,29.74066925048828,10.0,-0.9999060239638892,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新西兰红玫瑰(叫货),2019-12-04
0,2019-12-04,3021182,22.773801803588867,6.7,-0.999887028807654,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心山楂,2019-12-04
1,2019-12-05,3021182,25.038726806640625,6.7,-0.999887028807654,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心山楂,2019-12-04
2,2019-12-06,3021182,31.580230712890625,6.7,-0.999887028807654,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心山楂,2019-12-04
3,2019-12-07,3021182,27.868606567382812,6.7,-0.999887028807654,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心山楂,2019-12-04
4,2019-12-08,3021182,19.580711364746094,6.7,-0.999887028807654,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心山楂,2019-12-04
5,2019-12-09,3021182,23.007585525512695,6.7,-0.999887028807654,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心山楂,2019-12-04
6,2019-12-10,3021182,18.841962814331055,6.7,-0.999887028807654,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心山楂,2019-12-04
0,2019-12-04,3026742,420.299072265625,4.98,-0.9996130986598417,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,金秋蜜桃,2019-12-04
1,2019-12-05,3026742,524.1177368164062,4.98,-0.9996130986598417,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,金秋蜜桃,2019-12-04
2,2019-12-06,3026742,564.36865234375,4.98,-0.9996130986598417,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,金秋蜜桃,2019-12-04
3,2019-12-07,3026742,313.82830810546875,4.98,-0.9996130986598417,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,金秋蜜桃,2019-12-04
4,2019-12-08,3026742,460.91229248046875,4.98,-0.9996130986598417,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,金秋蜜桃,2019-12-04
5,2019-12-09,3026742,370.79412841796875,4.98,-0.9996130986598417,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,金秋蜜桃,2019-12-04
6,2019-12-10,3026742,394.8549499511719,4.98,-0.9996130986598417,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,金秋蜜桃,2019-12-04
0,2019-12-04,3008848,1.018239140510559,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
1,2019-12-05,3008848,1.2811801433563232,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
2,2019-12-06,3008848,1.0541682243347168,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
3,2019-12-07,3008848,1.0502758026123047,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
4,2019-12-08,3008848,1.1096659898757935,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
5,2019-12-09,3008848,1.2834781408309937,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
6,2019-12-10,3008848,1.0141013860702515,6.5,-0.999991002294415,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,爱媛蜜桔,2019-12-04
0,2019-12-04,3013754,1.6195380687713623,40.116279069767444,-0.9970927413509555,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳山水蜜桃,2019-12-04
1,2019-12-05,3013754,2.59537935256958,40.116279069767444,-0.9970927413509555,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳山水蜜桃,2019-12-04
2,2019-12-06,3013754,0.8897722363471985,40.116279069767444,-0.9970927413509555,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳山水蜜桃,2019-12-04
3,2019-12-07,3013754,1.0177110433578491,40.116279069767444,-0.9970927413509555,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳山水蜜桃,2019-12-04
4,2019-12-08,3013754,0.8413739800453186,40.116279069767444,-0.9970927413509555,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳山水蜜桃,2019-12-04
5,2019-12-09,3013754,2.098276138305664,40.116279069767444,-0.9970927413509555,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳山水蜜桃,2019-12-04
6,2019-12-10,3013754,0.9205622673034668,40.116279069767444,-0.9970927413509555,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳山水蜜桃,2019-12-04
0,2019-12-04,3005637,220.3135986328125,4.357298474945534,-0.9902854772033132,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑了好吃牛油果(叫货),2019-12-04
1,2019-12-05,3005637,239.9119110107422,4.357298474945534,-0.9902854772033132,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑了好吃牛油果(叫货),2019-12-04
2,2019-12-06,3005637,323.8174743652344,4.357298474945534,-0.9902854772033132,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑了好吃牛油果(叫货),2019-12-04
3,2019-12-07,3005637,384.21429443359375,4.357298474945534,-0.9902854772033132,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑了好吃牛油果(叫货),2019-12-04
4,2019-12-08,3005637,203.3550262451172,4.357298474945534,-0.9902854772033132,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑了好吃牛油果(叫货),2019-12-04
5,2019-12-09,3005637,223.29600524902344,4.357298474945534,-0.9902854772033132,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑了好吃牛油果(叫货),2019-12-04
6,2019-12-10,3005637,189.73898315429688,4.357298474945534,-0.9902854772033132,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑了好吃牛油果(叫货),2019-12-04
0,2019-12-04,3015580,3.859238386154175,15.0,-0.9999920020394799,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑莓,2019-12-04
1,2019-12-05,3015580,10.621175765991211,15.0,-0.9999920020394799,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑莓,2019-12-04
2,2019-12-06,3015580,9.472006797790527,15.0,-0.9999920020394799,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑莓,2019-12-04
