Account_date,sales_qty,price_unit,in_price_unit,7d_ipu_mean,7d_ipu_var_,7d_ipu_trend,7d_ipu_cv,14d_ipu_mean,14d_ipu_var_,14d_ipu_trend,14d_ipu_cv,21d_ipu_mean,21d_ipu_var_,21d_ipu_trend,21d_ipu_cv,back_1day_price_unit,back_3day_price_unit,back_7day_price_unit,7d_p_mean,7d_p_var_,7d_p_trend,7d_p_cv,14d_p_mean,14d_p_var_,14d_p_trend,14d_p_cv,21d_p_mean,21d_p_var_,21d_p_trend,21d_p_cv
2018-08-06,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-07,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-08,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-09,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-10,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-11,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-12,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-13,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-14,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-15,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-16,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-17,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-18,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-19,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-20,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-21,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-22,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-23,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-24,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-25,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-26,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-27,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-28,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-29,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-30,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-08-31,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-01,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-02,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-03,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-04,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-05,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-06,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-07,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-08,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-09,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-10,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-11,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-12,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-13,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-14,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-15,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-16,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-17,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-18,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-19,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-20,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-21,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-22,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-23,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-24,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-25,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-26,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-27,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-28,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-29,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-09-30,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-10-01,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-10-02,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-10-03,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-10-04,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-10-05,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-10-06,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-10-07,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
2018-10-08,0.0,1.2806666666666466,0.6666666666666666,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.6666666666666666,0.0,0.4,0.13043478260869565,0.0,0.0,0.0,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153,1.2806666666666466,0.0,0.5615317158725481,0.12076322357298153
