,Account_date,sales_qty,last_7days_mean,last_7days_var,last_7days_trend,cv_7days,last_14days_mean,last_14days_var,last_14days_trend,cv_14days,last_21days_mean,last_21days_var,last_21days_trend,cv_21days
127,2018-10-30,11.950000000000001,1.7285714285714282,0.022073469387754972,0.5790575916230367,0.13158756137479538,3.697142857142857,4.48229387755102,0.33637469586374696,0.2913995726495726,3.697142857142857,4.48229387755102,0.33637469586374696,0.2913995726495726
128,2018-10-31,16.89,3.1700000000000004,77.08840000000002,2.865707434052758,0.9616519174041299,3.0542857142857147,79.13373265306123,2.9474982381959123,0.9842284739982949,3.0542857142857147,79.13373265306123,2.9474982381959123,0.9842284739982949
129,2018-11-01,19.2,5.362857142857144,132.87502244897956,2.6544678940278397,1.0132886526461748,3.0228571428571427,192.29765102040818,4.1985085227272725,1.4833238312428734,3.0228571428571427,192.29765102040818,4.1985085227272725,1.4833238312428734
130,2018-11-02,1787.9807178331914,7.601428571428571,134.52685918367348,2.232187344294968,0.8628314254965268,2.5700000000000003,276.5569,5.378151260504201,1.8422152560083593,2.5700000000000003,276.5569,5.378151260504201,1.8422152560083593
131,2018-11-03,821.5940000000003,262.9458168333131,2325731.4492677087,6.7740445341565545,5.6531155729750715,2.508571428571429,3187910.7855867203,509.60362478959036,187.88018366635126,2.508571428571429,3187910.7855867203,509.60362478959036,187.88018366635126
132,2018-11-04,882.6119999999999,380.1006739761702,194916.35692358392,2.1558450459507026,1.1430962428421654,2.314285714285714,671219.2502400822,247.89474137931043,88.06684049079759,2.314285714285714,671219.2502400822,247.89474137931043,88.06684049079759
133,2018-11-05,631.2679999999993,505.9723882618844,141857.39713023833,1.7409468847523764,0.7361792181791306,2.5300000000000002,774544.3267239998,250.0317280453257,92.45351521511016,2.5300000000000002,774544.3267239998,250.0317280453257,92.45351521511016
134,2018-11-06,790.7466000000007,595.9278168333129,1248.9285462549458,1.057528200560095,0.06027285879353137,1.7285714285714284,396319.89212604,231.3547643979055,72.23855973813414,1.7285714285714284,396319.89212604,231.3547643979055,72.23855973813414
135,2018-11-07,707.8339999999994,707.1844739761701,6982.62890562255,1.1165827959490238,0.11840375855979776,3.1700000000000004,620276.9008675612,189.62748201438868,77.53948869223213,3.1700000000000004,620276.9008675612,189.62748201438868,77.53948869223213
136,2018-11-08,883.5821999999994,805.8907596904558,9615.12812099191,0.8772364678851234,0.12185740643450865,5.362857142857143,493465.70654701954,111.2446789402783,56.90198752022181,5.362857142857143,493465.70654701954,111.2446789402783,56.90198752022181
137,2018-11-09,985.6799999999997,929.3739311190272,2096.8826388773455,0.9497065324447042,0.0499712022771808,7.601428571428571,767342.3119125941,102.72505231689082,60.06129928578413,7.601428571428571,767342.3119125941,102.72505231689082,60.06129928578413
138,2018-11-10,1188.1200000000003,814.7595428571427,29213.802669923218,1.2082972349274912,0.2092101742379695,262.9458168333131,522344.69951761776,3.734402809734529,2.681035000492636,262.9458168333131,522344.69951761776,3.734402809734529,2.681035000492636
139,2018-11-11,1675.6696999999983,867.1203999999998,103040.74320016036,1.368612003588443,0.36836984927934485,380.1006739761702,652895.2312280048,3.1176014138308563,2.0899455372005713,380.1006739761702,652895.2312280048,3.1176014138308563,2.0899455372005713
140,2018-11-12,805.5360999999996,980.4143571428567,483379.99177140155,1.7074028801436052,0.7051298553849253,505.9723882618844,1368191.8010873706,3.3052484490228395,2.282183872907494,505.9723882618844,1368191.8010873706,3.3052484490228395,2.282183872907494
141,2018-11-13,1016.1440000000003,1005.3097999999997,39909.53121169003,0.800485198494539,0.19833226942977353,595.9278168333129,43935.63237208589,1.3494698643352698,0.3493092826150232,595.9278168333129,43935.63237208589,1.3494698643352698,0.3493092826150232
142,2018-11-14,950.0530999999994,1037.509428571428,456.4815380407809,0.9784639138017326,0.021412375953385947,707.1844739761701,95455.98872086982,1.4348577769500674,0.4340048507329669,707.1844739761701,95455.98872086982,1.4348577769500674,0.4340048507329669
143,2018-11-15,891.9339999999997,1072.1121571428569,14898.413430603341,0.8853250740626216,0.1140373188535642,805.8907596904558,20782.780363524675,1.1774246867871736,0.17857545873054415,805.8907596904558,20782.780363524675,1.1774246867871736,0.17857545873054415
144,2018-11-16,908.3199999999991,1073.305271428571,32895.53809961643,0.8302425983761015,0.1688145714473906,929.3739311190272,1401.7484421975241,0.9586833531838181,0.04105190228127059,929.3739311190272,1401.7484421975241,0.9586833531838181,0.04105190228127059
145,2018-11-17,1065.9048999999998,1062.2538428571424,23695.62797676769,0.8542832984823173,0.1448990283197357,814.7595428571425,8753.559140780315,1.1134653685063491,0.11507071376875433,814.7595428571425,8753.559140780315,1.1134653685063491,0.11507071376875433
146,2018-11-18,761.7289999999999,1044.7945428571422,445.64717869899624,1.0192297399907209,0.021021555296147444,867.1203999999999,39515.27744024995,1.2278307248625882,0.22855489930220127,867.1203999999999,39515.27744024995,1.2278307248625882,0.22855489930220127
147,2018-11-19,838.6079999999993,914.2315857142854,23257.038649542992,0.8322800610137536,0.16662757562232935,980.4143571428567,47823.28542869882,0.77615432712599,0.22248547993420886,980.4143571428567,47823.28542869882,0.77615432712599,0.22248547993420886
148,2018-11-20,826.5719999999999,918.9561428571425,6455.8240605918945,0.9115738902460098,0.08785312726165875,1005.3097999999994,27789.490123240055,0.833349729874438,0.16566252741996595,1005.3097999999994,27789.490123240055,0.833349729874438,0.16566252741996595
149,2018-11-21,754.1500000000001,891.8744285714282,4264.407177326498,0.9257427176209871,0.07376161392954751,1037.5094285714279,44494.59877232628,0.795921517185483,0.20290619000088309,1037.5094285714279,44494.59877232628,0.795921517185483,0.20290619000088309
150,2018-11-22,899.838,863.8882714285711,12042.488216130725,0.8719623388513985,0.12715554343948193,1072.1121571428569,101099.93337493874,0.7027690395456071,0.29557831874248025,1072.1121571428569,101099.93337493874,0.7027690395456071,0.29557831874248025
151,2018-11-23,976.5759999999996,865.0174142857139,1212.473189485941,1.03905300881528,0.041077832996749684,1073.305271428571,30090.894256873504,0.837599911246297,0.16149812098746813,1073.305271428571,30090.894256873504,0.837599911246297,0.16149812098746813
152,2018-11-24,1102.2717999999993,874.7682714285712,10364.81359687363,1.1151077652162356,0.11659268302415486,1062.2538428571424,7340.692756653269,0.9184786930802668,0.08106385909779093,1062.2538428571424,7340.692756653269,0.9184786930802668,0.08106385909779093
153,2018-11-25,1035.6759999999995,879.9635428571426,49420.961193894516,1.2512115954595686,0.25176712046531496,1044.7945428571422,3303.635088666114,1.054004161265328,0.05559760462723719,1044.7945428571422,3303.635088666114,1.054004161265328,0.05559760462723719
154,2018-11-26,856.7999999999997,919.0988285714283,13590.23689828648,1.1256138665104265,0.1269596373531129,914.2315857142855,14748.745761200122,1.131599931826778,0.13291382556187056,914.2315857142855,14748.745761200122,1.131599931826778,0.13291382556187056
155,2018-11-27,828.6549999999994,921.6976857142854,4211.709611070199,0.9285814988651755,0.07095709048052817,918.9561428571424,3863.386094877524,0.9313487459728285,0.06820640841829421,918.9561428571424,3863.386094877524,0.9313487459728285,0.06820640841829421
156,2018-11-28,903.0384999999991,921.9952571428566,8712.403603494711,0.8977890120097815,0.10155084906784409,891.8744285714281,3996.6961488979746,0.9280756324557555,0.07144427133553234,891.8744285714281,3996.6961488979746,0.9280756324557555,0.07144427133553234
157,2018-11-29,850.7332999999992,943.2650428571422,1618.1747502375752,0.9563400729816276,0.04338425702074462,863.8882714285711,1532.7403971950564,1.0441100079995462,0.0461026171653077,863.8882714285711,1532.7403971950564,1.0441100079995462,0.0461026171653077
158,2018-11-30,1025.7899999999995,936.2500857142851,7313.120638903093,0.9076908212301193,0.09172200143376637,865.017414285714,204.03592092736307,0.9823512621875842,0.017527303968160265,865.017414285714,204.03592092736307,0.9823512621875842,0.017527303968160265
159,2018-12-01,1118.837799999999,943.2806571428565,6807.791658717574,1.0863189796810715,0.08787860957648533,874.7682714285711,22807.562500702195,1.1713029958560954,0.1724055327202178,874.7682714285711,22807.562500702195,1.1713029958560954,0.1724055327202178
160,2018-12-02,920.8219999999995,945.6472285714278,29994.97403175505,1.18189518358219,0.1828489772544494,879.9635428571426,57060.910725551556,1.270016005851255,0.2704443255583635,879.9635428571426,57060.910725551556,1.270016005851255,0.2704443255583635
161,2018-12-03,819.5379999999996,929.2395142857137,70.85454675020105,0.9898762478468297,0.010058872908070988,919.0988285714283,2.969319772244375,1.0007859714697105,0.0029404760534812013,919.0988285714283,2.969319772244375,1.0007859714697105,0.0029404760534812013
162,2018-12-04,672.364,923.9163714285708,10894.844422080769,0.8860671357067558,0.11319853712193188,921.6976857142854,10436.601385241658,0.8881977409161624,0.1110799426994836,921.6976857142854,10436.601385241658,0.8881977409161624,0.1110799426994836
163,2018-12-05,874.6010000000001,901.5890857142851,52544.139920721354,0.7449281302442394,0.25338746561466147,921.9952571428569,62315.76454272311,0.7284587811223548,0.26978744532418625,921.9952571428569,62315.76454272311,0.7284587811223548,0.26978744532418625
164,2018-12-06,660.5564,897.5265857142851,525.58248034303,0.973372423148431,0.02645094803420456,943.2650428571424,4714.750781487467,0.9262240581877796,0.0733101184567253,943.2650428571424,4714.750781487467,0.9262240581877796,0.0733101184567253
165,2018-12-07,677.6580000000005,870.358457142857,44016.90318137461,0.75807653507597,0.24026902052023286,936.2500857142851,76007.00834272697,0.7047813705950053,0.2933407480209833,936.2500857142851,76007.00834272697,0.7047813705950053,0.2933407480209833
166,2018-12-08,708.4988999999996,820.6253142857141,20439.652954070025,0.8247774115737018,0.1739522846881083,943.2806571428565,70555.39598763126,0.7176446905630942,0.2805725394269226,943.2806571428565,70555.39598763126,0.7176446905630942,0.2805725394269226
167,2018-12-09,712.28,762.0054714285714,2862.953186040852,0.9285633282202821,0.07087930249353834,945.6472285714278,56239.32974422209,0.7484296986420015,0.24998585145579133,945.6472285714278,56239.32974422209,0.7484296986420015,0.24998585145579133
168,2018-12-10,534.5839999999998,732.2137571428572,397.35467383041004,0.9714493121017934,0.028318949614477514,929.2395142857137,47071.4308390928,0.7656952742401247,0.23280315662814316,929.2395142857137,47071.4308390928,0.7656952742401247,0.23280315662814316
169,2018-12-11,795.1929000000001,691.5060428571427,24624.52753445898,0.7719557186741826,0.22608543544045018,923.9163714285708,151579.6954421947,0.5779809034781309,0.4192990728367711,923.9163714285708,151579.6954421947,0.5779809034781309,0.4192990728367711
170,2018-12-12,1069.7578317626053,709.0530285714285,7420.077449730848,1.1199063562898484,0.12169471806078555,901.589085714285,11320.148334548605,0.8810132014511405,0.11820105194181996,901.589085714285,11320.148334548605,0.8810132014511405,0.11820105194181996
171,2018-12-13,842.5499999999996,736.9325759660866,110772.65089601812,1.449668799838657,0.4487305255627584,897.5265857142851,29663.602115356993,1.190568925584099,0.19151592532962772,897.5265857142851,29663.602115356993,1.190568925584099,0.19151592532962772
172,2018-12-14,880.6233999999996,762.931661680372,6339.0797967786775,1.1029127895376083,0.10470843365978541,870.3584571428567,773.3102886661165,0.9669384546546795,0.032835447026603716,870.3584571428567,773.3102886661165,0.9669384546546795,0.032835447026603716
173,2018-12-15,852.7819999999994,791.9267188232291,7867.101251773682,1.110598721287788,0.11227147504703354,820.6253142857141,3599.7702893787473,1.071806557914511,0.07370253744223636,820.6253142857141,3599.7702893787473,1.071806557914511,0.07370253744223636
174,2018-12-16,944.0299999999992,812.5385902518004,1619.5320281614324,1.048237920386853,0.05032515886228985,762.0054714285714,8240.378139479284,1.1176617100835986,0.11934444159537116,762.0054714285714,8240.378139479284,1.1176617100835986,0.11934444159537116
175,2018-12-17,733.0614999999995,845.6457331089432,9679.463971690533,1.1150236315884496,0.1165598595429288,732.2137571428572,44866.120738115766,1.2875235779517258,0.2878954034617812,732.2137571428572,44866.120738115766,1.2875235779517258,0.2878954034617812
176,2018-12-18,809.2639999999999,873.9996616803718,19863.565417842772,0.8377848953589414,0.16111034754502296,691.506042857143,1726.856018351777,1.058563325997175,0.06092353470385048,691.506042857143,1726.856018351777,1.058563325997175,0.06092353470385048
177,2018-12-19,864.7839999999998,876.0098188232288,4455.004330383295,0.9227536369956152,0.07672147849217863,709.0530285714285,10042.23879465795,1.1397233269016205,0.14134563697118038,709.0530285714285,10042.23879465795,1.1397233269016205,0.14134563697118038
178,2018-12-20,805.06,846.7278428571424,326.0248107675598,1.0201198501223838,0.022321114746688808,736.9325759660866,16345.986627499475,1.1719011033871785,0.17320309420055172,736.9325759660866,16345.986627499475,1.1719011033871785,0.17320309420055172
179,2018-12-21,972.4356999999999,841.3721285714281,1318.5706813879294,0.9557058842453566,0.04398085146226806,762.931661680372,1774.7968895730298,1.0538377192393893,0.05601580044844569,762.931661680372,1774.7968895730298,1.0538377192393893,0.05601580044844569
180,2018-12-22,1066.4919999999993,854.488171428571,13911.619496108024,1.136702683306701,0.13807215527310487,791.9267188232291,32583.4922854758,1.2263878576864928,0.2271910262860186,791.9267188232291,32583.4922854758,1.2263878576864928,0.2271910262860186
181,2018-12-23,984.1900000000002,885.018171428571,32932.75045637214,1.2036908885067688,0.20456290512467434,812.5385902518004,64492.33432273658,1.3109298228494688,0.31109384326839973,812.5385902518004,64492.33432273658,1.3109298228494688,0.31109384326839973
182,2018-12-24,911.4,890.7553142857141,8730.04049452741,1.103654762952913,0.10518978190557593,845.6457331089432,19194.51388838042,1.1624578752508261,0.1636603122169466,845.6457331089432,19194.51388838042,1.1624578752508261,0.1636603122169466
183,2018-12-25,899.6500000000005,916.2322428571428,23.350571030407355,0.9936414764062638,0.0063172001435886065,873.9996616803718,1398.7853064226488,1.0416004027358412,0.043587233900164536,873.9996616803718,1398.7853064226488,1.0416004027358412,0.043587233900164536
184,2018-12-26,684.9340000000001,929.1445285714284,869.9272156507737,0.9672152793090519,0.0325745946707214,876.009818823229,558.8581660705831,1.0258151969235079,0.0279047646487205,876.009818823229,558.8581660705831,1.0258151969235079,0.0279047646487205
185,2018-12-27,2369.4999482878,903.4516714285716,47749.97272656512,0.7572919832390318,0.2411085380118317,846.7278428571424,26177.247586481655,0.8079644968266354,0.19068587749501714,846.7278428571424,26177.247586481655,0.8079644968266354,0.19068587749501714
186,2018-12-28,899.5696999999998,1126.9430926125428,1543947.5395855822,2.100726502787975,1.096666017701268,841.3721285714281,2335174.6333911126,2.8128897762871325,1.8024258084612785,841.3721285714281,2335174.6333911126,2.8128897762871325,1.8024258084612785
187,2018-12-29,927.8459999999994,1116.5336640411144,47073.36169243409,0.8049598226393154,0.19399860548650058,854.4881714285711,2032.3442183365364,1.0515279229376338,0.05349061089836381,854.4881714285711,2032.3442183365364,1.0515279229376338,0.05349061089836381
188,2018-12-30,856.9760000000002,1096.7270926125427,28520.823442006422,0.8452428716064266,0.15391584908043848,885.018171428571,1834.222900143661,1.0472087705650408,0.04913333604094406,885.018171428571,1834.222900143661,1.0472087705650408,0.04913333604094406
189,2018-12-31,931.5959999999999,1078.5536640411142,49096.661201916766,0.7938243632947948,0.2050360764409746,890.7553142857141,1141.0420736130347,0.9609990389420088,0.03874030454877958,890.7553142857141,1141.0420736130347,0.9609990389420088,0.03874030454877958
190,2019-01-01,857.4200000000005,1081.4388068982573,22452.866779148466,0.8606454185336356,0.13858639175877674,916.2322428571428,236.04503354469375,1.015659891215898,0.017724421205455237,916.2322428571428,236.04503354469375,1.015659891215898,0.017724421205455237
191,2019-01-02,610.0447999999998,1075.4059497554001,47517.8742907636,0.7965582131860555,0.2023140669218287,929.1445285714284,5144.407998793573,0.9218137328796391,0.07768515047821373,929.1445285714284,5144.407998793573,0.9218137328796391,0.07768515047821373
192,2019-01-03,793.8740000000004,1064.7074926125429,206718.16405368783,0.5724317453230036,0.42517449560957765,903.4516714285716,86087.59220150246,0.6744913180783233,0.323363535558811,903.4516714285716,86087.59220150246,0.6744913180783233,0.323363535558811
193,2019-01-04,723.92,839.6180714285714,2092.5200708622087,0.9443932113556246,0.05521270216887261,1126.9430926125428,110935.0204537424,0.7038245149063581,0.29460834039110867,1126.9430926125428,110935.0204537424,0.7038245149063581,0.29460834039110867
194,2019-01-05,902.6680000000002,814.5252571428572,8209.31262192328,0.8876733046088718,0.11150631869973993,1116.5336640411144,154145.4891917891,0.6477836178842543,0.35033544311023923,1116.5336640411144,154145.4891917891,0.6477836178842543,0.35033544311023923
195,2019-01-06,877.086,810.9284000000001,8416.15420816002,1.11175813039672,0.11338351865517825,1096.7270926125427,37658.93142560334,0.8223063875117537,0.17672764754812167,1096.7270926125427,37658.93142560334,0.8223063875117537,0.17672764754812167
196,2019-01-07,667.5979999999996,813.8012571428571,4004.958678494696,1.0764416381432051,0.07831949853599503,1078.5536640411142,40589.21965418325,0.8124524321623688,0.18651096739649153,1078.5536640411142,40589.21965418325,0.8124524321623688,0.18651096739649153
197,2019-01-08,856.2133999999995,776.0872571428572,11769.918915409075,0.8591030078843135,0.13981744198256524,1081.4388068982573,171264.21345420103,0.6167535714217514,0.3811337893036327,1081.4388068982573,171264.21345420103,0.6167535714217514,0.3811337893036327
198,2019-01-09,732.3159999999997,775.9148857142856,6447.85139649301,1.102068470747356,0.10384080794624562,1075.4059497554001,48045.37386827376,0.7954372606306788,0.20342880580539976,1075.4059497554001,48045.37386827376,0.7954372606306788,0.20342880580539976
199,2019-01-10,756.2148999999998,793.3821999999999,3729.0807824400254,0.9218685917181928,0.0775457025406115,1064.7074926125429,110484.10436119435,0.6871641656612114,0.3110844096086534,1064.7074926125429,110484.10436119435,0.6871641656612114,0.3110844096086534
200,2019-01-11,890.8150999999995,788.0023285714285,1010.4406151836802,0.9584444463797797,0.0412419277190618,839.6180714285714,6956.089004343697,0.8995939127443046,0.09969450721285791,839.6180714285714,6956.089004343697,0.8995939127443046,0.09969450721285791
201,2019-01-12,1042.2705000000005,811.8444857142856,6236.357920662992,1.095923163232383,0.09766276219831259,814.5252571428572,5820.140123167463,1.0923206757825203,0.09408090887667273,814.5252571428572,5820.140123167463,1.0923206757825203,0.09408090887667273
202,2019-01-13,872.4759999999994,831.7876999999999,44303.00909584029,1.2515440609893742,0.2521291144350361,810.9284000000001,53519.16723241019,1.2836975526413417,0.2840616611429563,810.9284000000001,53519.16723241019,1.2836975526413417,0.2840616611429563
203,2019-01-14,753.107999999999,831.1291285714284,1709.5637769307837,1.0484863106496911,0.05052547392160238,813.8012571428573,3442.725449351757,1.0707838167302068,0.07270303540331448,813.8012571428573,3442.725449351757,1.0707838167302068,0.07270303540331448
204,2019-01-15,769.4753999999994,843.3448428571426,8142.687808824815,0.8919436251325809,0.10729393330662118,776.0872571428572,528.0462588375977,0.9691421305362495,0.03062143704182849,776.0872571428572,528.0462588375977,0.9691421305362495,0.03062143704182849
205,2019-01-16,787.3899999999996,830.9536999999997,3779.581370890041,0.9249017102754632,0.07456056342969827,775.9148857142856,41.46697626449613,0.990424323370447,0.00950229182000909,775.9148857142856,41.46697626449613,0.990424323370447,0.00950229182000909
206,2019-01-17,848.1786999999994,838.821414285714,2645.190375428784,0.937568376569311,0.06198875247204762,793.3822,35.90646084000439,0.9911979397322845,0.008736076339529247,793.3822,35.90646084000439,0.9911979397322845,0.008736076339529247
207,2019-01-18,861.8866,851.9590999999997,14.291424160002473,0.9943955108750228,0.005565340654753327,788.0023285714285,3621.195678309319,1.0750015168341973,0.07695118521036426,788.0023285714285,3621.195678309319,1.0750015168341973,0.07695118521036426
208,2019-01-19,914.5340000000002,847.8264571428568,197.6876171632751,1.0153861166169391,0.017617778124790054,811.8444857142855,2504.213202184516,1.0603339447429712,0.06233432010131942,811.8444857142855,2504.213202184516,1.0603339447429712,0.06233432010131942
209,2019-01-20,805.5787999999997,829.5783857142853,7217.456398663164,1.1010809042586802,0.1027466352866916,831.7876999999999,6846.9501636900595,1.0981598311310319,0.09984206969177108,831.7876999999999,6846.9501636900595,1.0981598311310319,0.09984206969177108
210,2019-01-21,753.5179999999997,820.0216428571424,208.59570979611937,0.9811906994273599,0.01867284005263972,831.1291285714284,652.8192901079676,0.9680934993622812,0.03167808833548495,831.1291285714284,652.8192901079676,0.9680934993622812,0.03167808833548495
211,2019-01-22,737.9080000000001,820.080214285714,4430.528370617346,0.9177154520225664,0.08168762003823608,843.3448428571426,8068.86169768184,0.8924292087225905,0.10681177597545768,843.3448428571426,8068.86169768184,0.8924292087225905,0.10681177597545768
212,2019-01-23,761.8036999999996,815.5705857142856,6031.4772198287355,0.9036671328964461,0.09563019524455543,830.9536999999997,8657.502288489917,0.8869580122066894,0.1122325732316709,830.9536999999997,8657.502288489917,0.8869580122066894,0.1122325732316709
213,2019-01-24,713.9376000000003,811.9153999999999,2511.182476890027,0.9371254376531675,0.062413895257068405,838.8214142857139,5931.728313795921,0.9071020184070085,0.09223899155071563,838.8214142857139,5931.728313795921,0.9071020184070085,0.09223899155071563
214,2019-01-25,707.7939999999999,792.7380999999999,6209.518800249937,0.8994624297359549,0.09978329155507236,851.9590999999997,19049.93446224983,0.8370127008434526,0.1618488004842133,851.9590999999997,19049.93446224983,0.8370127008434526,0.1618488004842133
215,2019-01-26,751.0290000000003,770.7248714285714,3960.294578759403,0.9171584669673448,0.08220242630422699,847.8264571428568,19609.089053466076,0.8338500691677647,0.16498372969671424,847.8264571428568,19609.089053466076,0.8338500691677647,0.16498372969671424
216,2019-01-27,767.378,747.3670142857143,13.410139371635193,1.0035570591213547,0.00617999677345429,829.5783857142853,6170.00599609152,0.9042241080643175,0.09508898039047989,829.5783857142853,6170.00599609152,0.9042241080643175,0.09508898039047989
217,2019-01-28,787.2751,741.9097571428572,648.631394230408,1.0329356864974353,0.03534236615920327,820.0216428571424,2771.3531332703565,0.9346623279375884,0.06486365057124464,820.0216428571424,2771.3531332703565,0.9346623279375884,0.06486365057124464
218,2019-01-29,674.7826999999997,746.7322000000001,1643.7267404099841,1.0528837730941636,0.0551162601252803,820.080214285714,1076.1755232987575,0.9588284875246662,0.040872836397022154,820.080214285714,1076.1755232987575,0.9588284875246662,0.040872836397022154
219,2019-01-30,719.9159999999998,737.7143,3960.386278560029,0.913455580865295,0.08584714970559883,815.5705857142856,19821.22876389881,0.8263617521928511,0.1723716945107674,815.5705857142856,19821.22876389881,0.8263617521928511,0.1723716945107674
220,2019-01-31,713.0779999999999,731.7303428571429,139.57869714612724,0.9825115160276071,0.01734644174433366,811.9153999999999,8463.889600360008,0.885597689501269,0.11356411175073769,811.9153999999999,8463.889600360008,0.885597689501269,0.11356411175073769
221,2019-02-01,876.6670000000001,731.6075428571428,343.3439584946965,0.9733424218088468,0.026441028183380223,792.7380999999999,6345.731532010009,0.8983794528699075,0.10085814343470702,792.7380999999999,6345.731532010009,0.8983794528699075,0.10085814343470702
222,2019-02-02,1014.2959999999998,755.7322571428571,14625.21202992332,1.1584903269618407,0.15986572183783376,770.7248714285714,11223.734606245134,1.1359838621984102,0.13750637596942353,770.7248714285714,11223.734606245134,1.1359838621984102,0.13750637596942353
223,2019-02-03,1010.7879999999994,793.3418285714284,48820.745871686515,1.2769011570549476,0.27732421760930437,747.3670142857142,71251.08341445732,1.3553456801781998,0.3551706008354289,747.3670142857142,71251.08341445732,1.3553456801781998,0.3551706008354289
224,2019-02-04,873.2259999999998,828.1146857142855,33369.5397521272,1.2191172312057188,0.21993783300387718,741.9097571428572,72295.50948194438,1.3605797881661565,0.36036149921019395,741.9097571428572,72295.50948194438,1.3605797881661565,0.36036149921019395
225,2019-02-05,368.57399999999996,840.3933857142855,1077.9805608344889,1.0378332119388964,0.03992551140483125,746.7322,16000.681438439933,1.1678325475350664,0.16914999783742785,746.7322,16000.681438439933,1.1678325475350664,0.16914999783742785
226,2019-02-06,538.9740000000004,796.6492857142856,183248.4502393673,0.4620752586394486,0.5339086257420392,737.7142999999999,136264.56108408995,0.4989398472454101,0.4970232208512714,737.7142999999999,136264.56108408995,0.4989398472454101,0.4970232208512714
227,2019-02-07,386.9300000000001,770.8004285714285,53743.49298418345,0.6983333774478715,0.29933954780541333,731.7303428571429,37155.00771166027,0.7355693745373961,0.2622829084125105,731.7303428571429,37155.00771166027,0.7355693745373961,0.2622829084125105
228,2019-02-08,534.4960000000001,724.2078571428572,113756.35291887748,0.5335435850411362,0.46262885968519785,731.6075428571429,118802.6085500375,0.5281545402753938,0.4680124732005366,731.6075428571429,118802.6085500375,0.5281545402753938,0.4680124732005366
229,2019-02-09,481.45400000000024,675.3262857142856,19833.1693743673,0.7902931045116857,0.20786284902656518,755.7322571428571,48945.48147458033,0.7063211525012302,0.2913686356669099,755.7322571428571,48945.48147458033,0.7063211525012302,0.2913686356669099
230,2019-02-10,497.132,599.206,13865.533503999948,0.8021479292109712,0.19589380507616186,793.3418285714284,97274.01761100059,0.6061043025593448,0.3909427414657533,793.3418285714284,97274.01761100059,0.6061043025593448,0.3909427414657533
231,2019-02-11,664.0879999999999,525.8265714285715,823.3784294693899,0.9436350156977655,0.05573027514179104,828.1146857142855,109549.53824264152,0.599593769795211,0.39752945480815727,828.1146857142855,109549.53824264152,0.599593769795211,0.39752945480815727
232,2019-02-12,554.9562,495.9497142857144,28270.483122938695,1.336328366652791,0.33629263703727214,840.3933857142855,31083.589031863037,0.7892717143672748,0.20923621626434014,840.3933857142855,31083.589031863037,0.7892717143672748,0.20923621626434014
233,2019-02-13,649.0501999999998,522.575742857143,1048.494004780394,1.0599348949430207,0.06303245115186772,796.6492857142856,58415.54768209303,0.6957396062895527,0.30198880286265595,796.6492857142856,58415.54768209303,0.6957396062895527,0.30198880286265595
234,2019-02-14,652.6899999999997,538.3009142857143,12265.404286224446,1.2035028734554338,0.20493141087185798,770.8004285714285,14823.118157195131,0.8409559984326073,0.15781712642776727,770.8004285714285,14823.118157195131,0.8409559984326073,0.15781712642776727
235,2019-02-15,548.614,576.2666285714284,5840.531700509364,1.1306560395067748,0.13274095865590876,724.2078571428572,5114.803890306167,0.900004038251102,0.09917543477475178,724.2078571428572,5114.803890306167,0.900004038251102,0.09917543477475178
236,2019-02-16,598.0939999999995,578.2834857142856,880.2783825501939,0.9470561711655416,0.052401078217432034,675.3262857142856,16056.003350938747,0.8111676443576263,0.1871718683394872,675.3262857142856,16056.003350938747,0.8111676443576263,0.1871718683394872
237,2019-02-17,1245.218928095605,594.9463428571427,9.907745488977527,1.0036037760254728,0.006890410070721471,599.206,1.2365440000011894,0.9964812081185451,0.0034839641969900245,599.206,1.2365440000011894,0.9964812081185451,0.0034839641969900245
238,2019-02-18,595.2229999999994,701.8159040136577,295286.8465814053,1.7717569010382082,0.7680457238604194,525.8265714285716,517525.36283094814,2.363622101897787,1.35202032949591,525.8265714285716,517525.36283094814,2.363622101897787,1.35202032949591
239,2019-02-19,674.512,691.9780468708004,9361.539094970905,0.8589348575871601,0.1398542447912819,495.9497142857144,9855.185256510063,1.1977529775935924,0.19937039999454503,495.9497142857144,9855.185256510063,1.1977529775935924,0.19937039999454503
240,2019-02-20,497.7172000000001,709.0574468708004,1193.3878995032965,0.9499400407284677,0.049640496060945206,522.575742857143,23084.626234580333,1.288279698213673,0.2887901479734365,522.575742857143,23084.626234580333,1.288279698213673,0.2887901479734365
241,2019-02-21,512.474,687.4384468708005,35994.15151421118,0.7229654332385171,0.27464096743232863,538.3009142857143,1647.0378652244801,0.9228932991133709,0.07625828821538723,538.3009142857143,1647.0378652244801,0.9228932991133709,0.07625828821538723
242,2019-02-22,590.3160000000001,667.4075897279433,24004.417225986654,0.7667088283790857,0.23121565074741676,576.2666285714284,4069.4994600522223,0.887759615116204,0.11108578032335294,576.2666285714284,4069.4994600522223,0.887759615116204,0.11108578032335294
243,2019-02-23,674.8819999999997,673.3650182993721,6897.1394404894145,0.8753656906591499,0.12353518484747984,578.2834857142856,144.7814000359252,1.0190451040946056,0.022267011805073508,578.2834857142856,144.7814000359252,1.0190451040946056,0.022267011805073508
