,goods,value,all_profit,all_profit_total,all_sales_price,discount_rate,profit_rate
14366,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '【新鲜直达】美国车厘子-约250g']",38.41999999999999,"[1.488888888888892, -0.9888888888888889, 2.8, 4.111111111111111, 13.277777777777764]",12.41999999999999,"[3.8, 7.8, 38.7111111111111, 59.5111111111111, 25.8555555555556]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['33.6459%', '-9.5772%', '4.9953%', '4.7239%', '36.0061%']"
14367,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",50.11999999999998,"[1.488888888888892, -0.9888888888888889, 2.8, 4.111111111111111, 19.977777777777757]",17.819999999999986,"[3.8, 7.8, 38.7111111111111, 59.5111111111111, 28.3111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['38.4894%', '-10.9559%', '5.7145%', '5.4039%', '55.3337%']"
14929,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '【新鲜直达】美国车厘子-约250g']",35.529999999999994,"[1.488888888888892, -0.9888888888888889, 4.06, 13.277777777777764]",9.88999999999999,"[3.8, 7.8, 42.6111111111111, 25.8555555555556]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['29.5570%', '-8.4133%', '5.7570%', '31.6304%']"
14930,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",47.22999999999998,"[1.488888888888892, -0.9888888888888889, 4.06, 19.977777777777757]",15.289999999999985,"[3.8, 7.8, 42.6111111111111, 28.3111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['36.6461%', '-10.4312%', '7.1378%', '52.6836%']"
14943,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '【200g】西瓜鲜果切', '那么大西梅-约228g/罐']",30.05000000000003,"[1.488888888888892, -0.9888888888888889, 4.06, 4.06, 7.888888888888918]",9.170000000000027,"[3.8, 7.8, 42.6111111111111, 42.6111111111111, 21.8111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['27.9809%', '-7.9647%', '5.4500%', '5.4500%', '21.1796%']"
14944,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '【200g】西瓜鲜果切', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",31.749999999999996,"[1.488888888888892, -0.9888888888888889, 4.06, 4.06, 9.777777777777764]",10.869999999999989,"[3.8, 7.8, 42.6111111111111, 42.6111111111111, 21.8111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['31.3667%', '-8.9285%', '6.1095%', '6.1095%', '29.4271%']"
14946,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '【200g】西瓜鲜果切', '【新鲜直达】美国车厘子-约250g']",41.65,"[1.488888888888892, -0.9888888888888889, 4.06, 4.06, 13.277777777777764]",13.269999999999989,"[3.8, 7.8, 42.6111111111111, 42.6111111111111, 25.8555555555556]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['34.6697%', '-9.8687%', '6.7528%', '6.7528%', '37.1017%']"
14947,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '【200g】西瓜鲜果切', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",53.34999999999998,"[1.488888888888892, -0.9888888888888889, 4.06, 4.06, 19.977777777777757]",18.669999999999984,"[3.8, 7.8, 42.6111111111111, 42.6111111111111, 28.3111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['38.9966%', '-11.1003%', '7.5956%', '7.5956%', '56.0628%']"
14951,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '菲诺纯椰汁-约180ml/袋', '那么大西梅-约228g/罐']",29.520000000000024,"[1.488888888888892, -0.9888888888888889, 4.06, 4.111111111111111, 7.888888888888918]",9.28000000000003,"[3.8, 7.8, 42.6111111111111, 59.5111111111111, 21.8111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['28.2375%', '-8.0378%', '5.5000%', '3.9645%', '21.3738%']"
14952,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '菲诺纯椰汁-约180ml/袋', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",31.219999999999988,"[1.488888888888892, -0.9888888888888889, 4.06, 4.111111111111111, 9.777777777777764]",10.97999999999999,"[3.8, 7.8, 42.6111111111111, 59.5111111111111, 21.8111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['31.5496%', '-8.9805%', '6.1451%', '4.4296%', '29.5988%']"
14954,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '菲诺纯椰汁-约180ml/袋', '【新鲜直达】美国车厘子-约250g']",41.11999999999999,"[1.488888888888892, -0.9888888888888889, 4.06, 4.111111111111111, 13.277777777777764]",13.379999999999992,"[3.8, 7.8, 42.6111111111111, 59.5111111111111, 25.8555555555556]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['34.7927%', '-9.9037%', '6.7768%', '4.8849%', '37.2333%']"
14955,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '【200g】西瓜鲜果切', '菲诺纯椰汁-约180ml/袋', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",52.819999999999986,"[1.488888888888892, -0.9888888888888889, 4.06, 4.111111111111111, 19.977777777777757]",18.779999999999983,"[3.8, 7.8, 42.6111111111111, 59.5111111111111, 28.3111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['39.0589%', '-11.1180%', '7.6077%', '5.4839%', '56.1524%']"
14990,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",53.69999999999998,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 2.937777777777767, 19.977777777777757]",17.559999999999974,"[3.8, 7.8, 59.5111111111111, 8.81111111111112, 28.3111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['38.3245%', '-10.9090%', '5.3807%', '28.3573%', '55.0965%']"
15488,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '佳沛阳光金果33#-4只']",32.29999999999999,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 10.577777777777765]",7.5999999999999925,"[3.8, 7.8, 59.5111111111111, 24.4111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['23.5088%', '-6.6917%', '3.3006%', '20.8772%']"
15489,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '【新鲜直达】美国车厘子-约250g']",34.99999999999999,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 13.277777777777764]",9.999999999999991,"[3.8, 7.8, 59.5111111111111, 25.8555555555556]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['29.7778%', '-8.4762%', '4.1808%', '31.8667%']"
15490,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",46.69999999999999,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 19.977777777777757]",15.399999999999984,"[3.8, 7.8, 59.5111111111111, 28.3111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['36.7388%', '-10.4576%', '5.1581%', '52.8169%']"
15492,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '云南蜜桔子-100g', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",28.519999999999996,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 2.8, 9.777777777777764]",10.019999999999992,"[3.8, 7.8, 59.5111111111111, 38.7111111111111, 21.8111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['29.8174%', '-8.4875%', '4.1864%', '4.4269%', '27.9737%']"
15494,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '云南蜜桔子-100g', '【新鲜直达】美国车厘子-约250g']",38.419999999999995,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 2.8, 13.277777777777764]",12.419999999999991,"[3.8, 7.8, 59.5111111111111, 38.7111111111111, 25.8555555555556]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['33.6459%', '-9.5772%', '4.7239%', '4.9953%', '36.0061%']"
15507,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '菲诺纯椰汁-约180ml/袋', '那么大西梅-约228g/罐']",28.990000000000023,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 4.111111111111111, 7.888888888888918]",9.390000000000029,"[3.8, 7.8, 59.5111111111111, 59.5111111111111, 21.8111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['28.4881%', '-8.1091%', '3.9997%', '3.9997%', '21.5635%']"
15508,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '菲诺纯椰汁-约180ml/袋', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",30.68999999999999,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 4.111111111111111, 9.777777777777764]",11.089999999999991,"[3.8, 7.8, 59.5111111111111, 59.5111111111111, 21.8111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['31.7290%', '-9.0316%', '4.4547%', '4.4547%', '29.7670%']"
15509,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '菲诺纯椰汁-约180ml/袋', '佳沛阳光金果33#-4只']",37.889999999999986,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 4.111111111111111, 10.577777777777765]",11.089999999999993,"[3.8, 7.8, 59.5111111111111, 59.5111111111111, 24.4111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['31.7290%', '-9.0316%', '4.4547%', '4.4547%', '28.1772%']"
15510,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '菲诺纯椰汁-约180ml/袋', '【新鲜直达】美国车厘子-约250g']",40.58999999999999,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 4.111111111111111, 13.277777777777764]",13.489999999999991,"[3.8, 7.8, 59.5111111111111, 59.5111111111111, 25.8555555555556]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['34.9137%', '-9.9381%', '4.9019%', '4.9019%', '37.3628%']"
15511,"['优选巨峰葡萄-约300g/份', '云南蜜桔子-100g', '菲诺纯椰汁-约180ml/袋', '菲诺纯椰汁-约180ml/袋', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",52.289999999999985,"[1.488888888888892, -0.9888888888888889, 4.111111111111111, 4.111111111111111, 19.977777777777757]",18.889999999999986,"[3.8, 7.8, 59.5111111111111, 59.5111111111111, 28.3111111111111]","[0.498575498575499, 0.00292397660818713, 0.769230769230769, 0.769230769230769, 0.769230769230769]","['39.1204%', '-11.1356%', '5.4925%', '5.4925%', '56.2409%']"
15512,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【进口】菲律宾香蕉-约500~550g/份', '泰国山竹-约300-350g']",28.8,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.785185185185194, 6.887777777777764]",6.784814814814823,"[6.8, 7.8, 3.8, 3.8, 19.2111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.00292397660818713, 0.769230769230769]","['10.1852%', '0.2215%', '38.1058%', '38.1058%', '14.8793%']"
15515,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【进口】菲律宾香蕉-约500~550g/份', '【鲜果切】西瓜鲜果切-约2斤']",29.7,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.785185185185194, 7.097777777777765]",6.894814814814824,"[6.8, 7.8, 3.8, 3.8, 20.5111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.00292397660818713, 0.769230769230769]","['10.4186%', '0.2266%', '38.9790%', '38.9790%', '14.9001%']"
15517,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【进口】菲律宾香蕉-约500~550g/份', '【不吐籽大口吃】软籽石榴-1只350-450g']",31.5,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.785185185185194, 7.977777777777764]",7.574814814814823,"[6.8, 7.8, 3.8, 3.8, 20.5111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.00292397660818713, 0.769230769230769]","['11.7110%', '0.2547%', '43.8141%', '43.8141%', '18.8249%']"
15518,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【进口】菲律宾香蕉-约500~550g/份', '那么大西梅-约228g/罐']",32.50000000000004,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.785185185185194, 7.888888888888918]",7.374814814814862,"[6.8, 7.8, 3.8, 3.8, 21.8111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.00292397660818713, 0.769230769230769]","['11.3556%', '0.2470%', '42.4846%', '42.4846%', '17.1908%']"
15519,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【进口】菲律宾香蕉-约500~550g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",34.2,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.785185185185194, 9.777777777777764]",9.074814814814824,"[6.8, 7.8, 3.8, 3.8, 21.8111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.00292397660818713, 0.769230769230769]","['13.8769%', '0.3018%', '51.9177%', '51.9177%', '26.0377%']"
15520,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【进口】菲律宾香蕉-约500~550g/份', '佳沛阳光金果33#-4只']",41.4,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.785185185185194, 10.577777777777765]",9.074814814814825,"[6.8, 7.8, 3.8, 3.8, 24.4111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.00292397660818713, 0.769230769230769]","['13.8769%', '0.3018%', '51.9177%', '51.9177%', '24.6471%']"
15521,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【进口】菲律宾香蕉-约500~550g/份', '【新鲜直达】美国车厘子-约250g']",44.1,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.785185185185194, 13.277777777777764]",11.474814814814824,"[6.8, 7.8, 3.8, 3.8, 25.8555555555556]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.00292397660818713, 0.769230769230769]","['16.1646%', '0.3516%', '60.4766%', '60.4766%', '34.5971%']"
15522,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【进口】菲律宾香蕉-约500~550g/份', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",55.800000000000004,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.785185185185194, 19.977777777777757]",16.874814814814815,"[6.8, 7.8, 3.8, 3.8, 28.3111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.00292397660818713, 0.769230769230769]","['18.9327%', '0.4118%', '70.8329%', '70.8329%', '54.4366%']"
15545,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【默认开口】泰国椰青1只']",28.799999999999986,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.937777777777767, 6.277777777777766]",6.327407407407401,"[6.8, 7.8, 3.8, 8.81111111111112, 16.6111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['9.1276%', '0.1985%', '34.1491%', '13.5075%', '14.4322%']"
15548,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【鲜果切】玉麒麟西瓜果切-约350g/份', '泰国山竹-约300-350g']",29.69999999999999,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.937777777777767, 6.887777777777764]",6.8374074074073965,"[6.8, 7.8, 3.8, 8.81111111111112, 19.2111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['10.2977%', '0.2240%', '38.5268%', '15.2391%', '15.0437%']"
15551,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】西瓜鲜果切-约2斤']",30.599999999999987,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.937777777777767, 7.097777777777765]",6.947407407407398,"[6.8, 7.8, 3.8, 8.81111111111112, 20.5111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['10.5276%', '0.2290%', '39.3868%', '15.5792%', '15.0560%']"
15553,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【不吐籽大口吃】软籽石榴-1只350-450g']",32.39999999999999,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.937777777777767, 7.977777777777764]",7.6274074074073965,"[6.8, 7.8, 3.8, 8.81111111111112, 20.5111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['11.8013%', '0.2567%', '44.1522%', '17.4642%', '18.9702%']"
15554,"['优选巨峰葡萄-约300g/份', '【200g】西瓜鲜果切', '【进口】菲律宾香蕉-约500~550g/份', '【鲜果切】玉麒麟西瓜果切-约350g/份', '那么大西梅-约228g/罐']",33.40000000000003,"[1.488888888888892, 0.0377777777777788, 2.785185185185194, 2.937777777777767, 7.888888888888918]",7.4274074074074345,"[6.8, 7.8, 3.8, 8.81111111111112, 21.8111111111111]","[0.498575498575499, 0.408496732026144, 0.00292397660818713, 0.769230769230769, 0.769230769230769]","['11.4509%', '0.2490%', '42.8412%', '16.9456%', '17.3350%']"
