,Sku_id,Code,Price,Gross_profit_rate,Dc_name,Dc_code,Munit,Wrh,Warehouse_name,Sku_name,Account_date,Forecast_qty,Update_time,rate
335,3004414,10090,9,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蒙自石榴(叫货),2019-11-27,3,2019-11-21,15
336,3013197,01190,25,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳光玫瑰葡萄,2019-11-21,432,2019-11-21,8
337,3013197,01190,25,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳光玫瑰葡萄,2019-11-22,719,2019-11-21,8
338,3013197,01190,25,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳光玫瑰葡萄,2019-11-23,864,2019-11-21,8
339,3013197,01190,25,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳光玫瑰葡萄,2019-11-24,645,2019-11-21,8
340,3013197,01190,25,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳光玫瑰葡萄,2019-11-25,254,2019-11-21,8
341,3013197,01190,25,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳光玫瑰葡萄,2019-11-26,320,2019-11-21,8
342,3013197,01190,25,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,阳光玫瑰葡萄,2019-11-27,315,2019-11-21,8
343,3010692,65770,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖橙,2019-11-21,1256,2019-11-21,25
344,3010692,65770,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖橙,2019-11-22,1786,2019-11-21,25
345,3010692,65770,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖橙,2019-11-23,2427,2019-11-21,25
346,3010692,65770,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖橙,2019-11-24,2267,2019-11-21,25
347,3010692,65770,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖橙,2019-11-25,1756,2019-11-21,25
348,3010692,65770,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖橙,2019-11-26,1587,2019-11-21,25
349,3010692,65770,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,冰糖橙,2019-11-27,2314,2019-11-21,25
350,3006117,65590,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金猕猴桃（箱）,2019-11-21,218,2019-11-21,25
351,3006117,65590,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金猕猴桃（箱）,2019-11-22,221,2019-11-21,25
352,3006117,65590,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金猕猴桃（箱）,2019-11-23,45,2019-11-21,25
353,3006117,65590,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金猕猴桃（箱）,2019-11-24,259,2019-11-21,25
354,3006117,65590,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金猕猴桃（箱）,2019-11-25,429,2019-11-21,25
355,3006117,65590,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金猕猴桃（箱）,2019-11-26,189,2019-11-21,25
356,3006117,65590,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黄金猕猴桃（箱）,2019-11-27,244,2019-11-21,25
357,3005084,07070,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛阳光金果(叫货),2019-11-21,900,2019-11-21,33
358,3005084,07070,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛阳光金果(叫货),2019-11-22,1083,2019-11-21,33
359,3005084,07070,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛阳光金果(叫货),2019-11-23,1073,2019-11-21,33
360,3005084,07070,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛阳光金果(叫货),2019-11-24,850,2019-11-21,33
361,3005084,07070,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛阳光金果(叫货),2019-11-25,728,2019-11-21,33
362,3005084,07070,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛阳光金果(叫货),2019-11-26,841,2019-11-21,33
363,3005084,07070,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,佳沛阳光金果(叫货),2019-11-27,695,2019-11-21,33
364,3013814,04930,78,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-11-21,1621,2019-11-21,26
365,3013814,04930,78,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-11-22,1386,2019-11-21,26
366,3013814,04930,78,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-11-23,1567,2019-11-21,26
367,3013814,04930,78,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-11-24,1438,2019-11-21,26
368,3013814,04930,78,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-11-25,837,2019-11-21,26
369,3013814,04930,78,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-11-26,1558,2019-11-21,26
370,3013814,04930,78,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-11-27,1713,2019-11-21,26
371,3005887,05200,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,沙洲绿宝瓜,2019-11-21,12530,2019-11-21,18
372,3005887,05200,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,沙洲绿宝瓜,2019-11-22,12767,2019-11-21,18
373,3005887,05200,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,沙洲绿宝瓜,2019-11-23,10683,2019-11-21,18
374,3005887,05200,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,沙洲绿宝瓜,2019-11-24,11096,2019-11-21,18
375,3005887,05200,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,沙洲绿宝瓜,2019-11-25,11783,2019-11-21,18
376,3005887,05200,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,沙洲绿宝瓜,2019-11-26,11466,2019-11-21,18
377,3005887,05200,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,沙洲绿宝瓜,2019-11-27,15494,2019-11-21,18
378,3014034,13340,51,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,南水梨礼盒(4KG),2019-11-21,11,2019-11-21,1
379,3014034,13340,51,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,南水梨礼盒(4KG),2019-11-22,10,2019-11-21,1
380,3014034,13340,51,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,南水梨礼盒(4KG),2019-11-23,5,2019-11-21,1
381,3014034,13340,51,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,南水梨礼盒(4KG),2019-11-24,10,2019-11-21,1
382,3014034,13340,51,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,南水梨礼盒(4KG),2019-11-25,8,2019-11-21,1
383,3014034,13340,51,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,南水梨礼盒(4KG),2019-11-26,8,2019-11-21,1
384,3014034,13340,51,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,南水梨礼盒(4KG),2019-11-27,8,2019-11-21,1
385,3007703,12190,18,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,龙珠果,2019-11-21,33,2019-11-21,5
386,3007703,12190,18,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,龙珠果,2019-11-22,41,2019-11-21,5
387,3007703,12190,18,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,龙珠果,2019-11-23,29,2019-11-21,5
388,3007703,12190,18,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,龙珠果,2019-11-24,41,2019-11-21,5
389,3007703,12190,18,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,龙珠果,2019-11-25,3,2019-11-21,5
390,3007703,12190,18,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,龙珠果,2019-11-26,23,2019-11-21,5
391,3007703,12190,18,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,龙珠果,2019-11-27,10,2019-11-21,5
392,3020208,40480,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,草莓味含乳酸菌,2019-11-21,41,2019-11-21,10
393,3020208,40480,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,草莓味含乳酸菌,2019-11-22,42,2019-11-21,10
394,3020208,40480,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,草莓味含乳酸菌,2019-11-23,63,2019-11-21,10
395,3020208,40480,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,草莓味含乳酸菌,2019-11-24,38,2019-11-21,10
396,3020208,40480,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,草莓味含乳酸菌,2019-11-25,53,2019-11-21,10
397,3020208,40480,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,草莓味含乳酸菌,2019-11-26,38,2019-11-21,10
398,3020208,40480,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,草莓味含乳酸菌,2019-11-27,42,2019-11-21,10
399,3006350,13000,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇冠蜜梨(叫货),2019-11-21,183,2019-11-21,25
400,3006350,13000,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇冠蜜梨(叫货),2019-11-22,177,2019-11-21,25
401,3006350,13000,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇冠蜜梨(叫货),2019-11-23,121,2019-11-21,25
402,3006350,13000,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇冠蜜梨(叫货),2019-11-24,153,2019-11-21,25
403,3006350,13000,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇冠蜜梨(叫货),2019-11-25,77,2019-11-21,25
404,3006350,13000,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇冠蜜梨(叫货),2019-11-26,100,2019-11-21,25
405,3006350,13000,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,皇冠蜜梨(叫货),2019-11-27,92,2019-11-21,25
406,3016020,11400,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰皇40#,2019-11-21,20,2019-11-21,40
407,3016020,11400,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰皇40#,2019-11-22,28,2019-11-21,40
408,3016020,11400,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰皇40#,2019-11-23,30,2019-11-21,40
409,3016020,11400,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰皇40#,2019-11-24,14,2019-11-21,40
410,3016020,11400,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰皇40#,2019-11-25,9,2019-11-21,40
411,3016020,11400,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰皇40#,2019-11-26,5,2019-11-21,40
412,3016020,11400,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国椰皇40#,2019-11-27,11,2019-11-21,40
413,3021322,08790,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,不吃橘红美人,2019-11-21,1924,2019-11-21,20
414,3021322,08790,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,不吃橘红美人,2019-11-22,2865,2019-11-21,20
415,3021322,08790,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,不吃橘红美人,2019-11-23,700,2019-11-21,20
416,3021322,08790,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,不吃橘红美人,2019-11-24,1997,2019-11-21,20
417,3021322,08790,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,不吃橘红美人,2019-11-25,1181,2019-11-21,20
418,3021322,08790,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,不吃橘红美人,2019-11-26,1512,2019-11-21,20
419,3021322,08790,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,不吃橘红美人,2019-11-27,1181,2019-11-21,20
420,3016081,33140,8,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,玲珑小千禧,2019-11-21,3,2019-11-21,8
421,3016081,33140,8,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,玲珑小千禧,2019-11-22,2,2019-11-21,8
422,3016081,33140,8,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,玲珑小千禧,2019-11-23,7,2019-11-21,8
423,3016081,33140,8,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,玲珑小千禧,2019-11-24,6,2019-11-21,8
424,3016081,33140,8,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,玲珑小千禧,2019-11-25,4,2019-11-21,8
425,3016081,33140,8,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,玲珑小千禧,2019-11-26,5,2019-11-21,8
426,3016081,33140,8,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,玲珑小千禧,2019-11-27,5,2019-11-21,8
427,3013076,13180,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,奇红早酥梨,2019-11-21,1,2019-11-21,30
428,3013076,13180,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,奇红早酥梨,2019-11-22,1,2019-11-21,30
429,3013076,13180,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,奇红早酥梨,2019-11-23,1,2019-11-21,30
430,3013076,13180,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,奇红早酥梨,2019-11-24,1,2019-11-21,30
431,3013076,13180,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,奇红早酥梨,2019-11-25,1,2019-11-21,30
432,3013076,13180,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,奇红早酥梨,2019-11-26,1,2019-11-21,30
433,3013076,13180,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,奇红早酥梨,2019-11-27,1,2019-11-21,30
434,3006437,05020,2,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰玉麒麟(叫货),2019-11-21,5403,2019-11-21,26
435,3006437,05020,2,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰玉麒麟(叫货),2019-11-22,5103,2019-11-21,26
436,3006437,05020,2,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰玉麒麟(叫货),2019-11-23,5365,2019-11-21,26
437,3006437,05020,2,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰玉麒麟(叫货),2019-11-24,5077,2019-11-21,26
438,3006437,05020,2,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰玉麒麟(叫货),2019-11-25,2404,2019-11-21,26
439,3006437,05020,2,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰玉麒麟(叫货),2019-11-26,2249,2019-11-21,26
440,3006437,05020,2,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,鲜丰玉麒麟(叫货),2019-11-27,2951,2019-11-21,26
441,3026807,10890,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,脆心甜富士,2019-11-21,674,2019-11-21,26
442,3026807,10890,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,脆心甜富士,2019-11-22,758,2019-11-21,26
443,3026807,10890,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,脆心甜富士,2019-11-23,657,2019-11-21,26
444,3026807,10890,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,脆心甜富士,2019-11-24,346,2019-11-21,26
445,3026807,10890,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,脆心甜富士,2019-11-25,373,2019-11-21,26
446,3026807,10890,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,脆心甜富士,2019-11-26,189,2019-11-21,26
447,3026807,10890,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,脆心甜富士,2019-11-27,272,2019-11-21,26
448,3005114,13040,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-11-21,21,2019-11-21,12
449,3005114,13040,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-11-22,20,2019-11-21,12
450,3005114,13040,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-11-23,11,2019-11-21,12
451,3005114,13040,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-11-24,28,2019-11-21,12
452,3005114,13040,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-11-25,34,2019-11-21,12
453,3005114,13040,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-11-26,32,2019-11-21,12
454,3005114,13040,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-11-27,8,2019-11-21,12
455,3024682,67250,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国白蜜柚,2019-11-21,1,2019-11-21,31
456,3024682,67250,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国白蜜柚,2019-11-22,1,2019-11-21,31
457,3024682,67250,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国白蜜柚,2019-11-23,1,2019-11-21,31
458,3024682,67250,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国白蜜柚,2019-11-24,1,2019-11-21,31
459,3024682,67250,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国白蜜柚,2019-11-25,1,2019-11-21,31
460,3024682,67250,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国白蜜柚,2019-11-26,1,2019-11-21,31
461,3024682,67250,0,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国白蜜柚,2019-11-27,1,2019-11-21,31
462,3027402,11440,7,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,葡萄柚,2019-11-21,605,2019-11-21,24
463,3027402,11440,7,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,葡萄柚,2019-11-22,690,2019-11-21,24
464,3027402,11440,7,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,葡萄柚,2019-11-23,837,2019-11-21,24
465,3027402,11440,7,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,葡萄柚,2019-11-24,593,2019-11-21,24
466,3027402,11440,7,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,葡萄柚,2019-11-25,739,2019-11-21,24
467,3027402,11440,7,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,葡萄柚,2019-11-26,459,2019-11-21,24
468,3027402,11440,7,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,葡萄柚,2019-11-27,1224,2019-11-21,24
469,3004746,65550,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,樱桃小番茄,2019-11-21,1589,2019-11-21,7
470,3004746,65550,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,樱桃小番茄,2019-11-22,1788,2019-11-21,7
471,3004746,65550,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,樱桃小番茄,2019-11-23,1815,2019-11-21,7
472,3004746,65550,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,樱桃小番茄,2019-11-24,1891,2019-11-21,7
473,3004746,65550,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,樱桃小番茄,2019-11-25,1799,2019-11-21,7
474,3004746,65550,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,樱桃小番茄,2019-11-26,1694,2019-11-21,7
475,3004746,65550,6,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,樱桃小番茄,2019-11-27,1651,2019-11-21,7
476,3012848,15070,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,兰竹荔枝,2019-11-21,1,2019-11-21,10
477,3012848,15070,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,兰竹荔枝,2019-11-22,1,2019-11-21,10
478,3012848,15070,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,兰竹荔枝,2019-11-23,1,2019-11-21,10
479,3012848,15070,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,兰竹荔枝,2019-11-24,1,2019-11-21,10
480,3012848,15070,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,兰竹荔枝,2019-11-25,1,2019-11-21,10
481,3012848,15070,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,兰竹荔枝,2019-11-26,1,2019-11-21,10
482,3012848,15070,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,兰竹荔枝,2019-11-27,1,2019-11-21,10
483,3005196,03040,14,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,真空杨梅,2019-11-21,1,2019-11-21,1
484,3005196,03040,14,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,真空杨梅,2019-11-22,1,2019-11-21,1
485,3005196,03040,14,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,真空杨梅,2019-11-23,1,2019-11-21,1
486,3005196,03040,14,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,真空杨梅,2019-11-24,1,2019-11-21,1
487,3005196,03040,14,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,真空杨梅,2019-11-25,1,2019-11-21,1
488,3005196,03040,14,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,真空杨梅,2019-11-26,1,2019-11-21,1
489,3005196,03040,14,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,真空杨梅,2019-11-27,1,2019-11-21,1
490,3004521,07930,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,海南莲雾,2019-11-21,1,2019-11-21,10
491,3004521,07930,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,海南莲雾,2019-11-22,1,2019-11-21,10
492,3004521,07930,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,海南莲雾,2019-11-23,1,2019-11-21,10
493,3004521,07930,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,海南莲雾,2019-11-24,1,2019-11-21,10
494,3004521,07930,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,海南莲雾,2019-11-25,1,2019-11-21,10
495,3004521,07930,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,海南莲雾,2019-11-26,1,2019-11-21,10
496,3004521,07930,11,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,海南莲雾,2019-11-27,1,2019-11-21,10
497,3026102,10570,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心小吊柿,2019-11-21,281,2019-11-21,11
498,3026102,10570,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心小吊柿,2019-11-22,276,2019-11-21,11
499,3026102,10570,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心小吊柿,2019-11-23,407,2019-11-21,11
500,3026102,10570,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心小吊柿,2019-11-24,421,2019-11-21,11
501,3026102,10570,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心小吊柿,2019-11-25,256,2019-11-21,11
502,3026102,10570,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心小吊柿,2019-11-26,276,2019-11-21,11
503,3026102,10570,5,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,甜心小吊柿,2019-11-27,280,2019-11-21,11
504,3003484,05130,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,白金蜜瓜(叫货),2019-11-21,1,2019-11-21,25
505,3003484,05130,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,白金蜜瓜(叫货),2019-11-22,1,2019-11-21,25
506,3003484,05130,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,白金蜜瓜(叫货),2019-11-23,1,2019-11-21,25
507,3003484,05130,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,白金蜜瓜(叫货),2019-11-24,1,2019-11-21,25
508,3003484,05130,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,白金蜜瓜(叫货),2019-11-25,1,2019-11-21,25
509,3003484,05130,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,白金蜜瓜(叫货),2019-11-26,1,2019-11-21,25
510,3003484,05130,4,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,白金蜜瓜(叫货),2019-11-27,1,2019-11-21,25
511,3011845,07790,16,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国金枕榴莲,2019-11-21,205,2019-11-21,32
512,3011845,07790,16,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国金枕榴莲,2019-11-22,298,2019-11-21,32
513,3011845,07790,16,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国金枕榴莲,2019-11-23,415,2019-11-21,32
514,3011845,07790,16,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国金枕榴莲,2019-11-24,179,2019-11-21,32
515,3011845,07790,16,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国金枕榴莲,2019-11-25,208,2019-11-21,32
516,3011845,07790,16,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国金枕榴莲,2019-11-26,159,2019-11-21,32
517,3011845,07790,16,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,泰国金枕榴莲,2019-11-27,171,2019-11-21,32
518,3000238,06500,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚(叫货),2019-11-21,42,2019-11-21,30
519,3000238,06500,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚(叫货),2019-11-22,45,2019-11-21,30
520,3000238,06500,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚(叫货),2019-11-23,59,2019-11-21,30
521,3000238,06500,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚(叫货),2019-11-24,59,2019-11-21,30
522,3000238,06500,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚(叫货),2019-11-25,49,2019-11-21,30
523,3000238,06500,10,-1,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,红西柚(叫货),2019-11-26,62,2019-11-21,30
