,SENDER,DC_NAME,WRH,WAREHOUSE_NAME,NUM,GDGID,SKU_NAME,OCRDATE,CRTOTAL,MUNIT,QTY,QTYSTR,TOTAL,PRICE,QPC,RTOTAL
176,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-02,1000255,箱,3228,1000255,1000255,93519,1000255,170254
177,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-03,1000255,箱,2049,1000255,1000255,61494,1000255,115656
178,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-04,1000255,箱,3298,1000255,1000255,92746,1000255,195460
179,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-05,1000255,箱,5240,1000255,1000255,147064,1000255,300521
180,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-06,1000255,箱,7907,1000255,1000255,221657,1000255,431107
181,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-07,1000255,箱,13568,1000255,1000255,326374,1000255,722600
182,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-08,1000255,箱,8126,1000255,1000255,203322,1000255,399832
183,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-09,1000255,箱,7085,1000255,1000255,157642,1000255,340308
184,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-10,1000255,箱,5807,1000255,1000255,119858,1000255,232790
185,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-11,1000255,箱,7185,1000255,1000255,135734,1000255,296051
186,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-12,1000255,箱,7110,1000255,1000255,137997,1000255,291806
187,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-13,1000255,箱,5974,1000255,1000255,119802,1000255,238238
188,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-14,1000255,箱,8113,1000255,1000255,149552,1000255,316659
189,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-15,1000255,箱,10369,1000255,1000255,176319,1000255,390633
190,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-16,1000255,箱,9382,1000255,1000255,157503,1000255,346081
191,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-17,1000255,箱,6114,1000255,1000255,100005,1000255,213343
192,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-18,1000255,箱,5315,1000255,1000255,87904,1000255,173790
193,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-19,1000255,箱,4900,1000255,1000255,74576,1000255,165494
194,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-20,1000255,箱,4388,1000255,1000255,75124,1000255,146514
195,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-21,1000255,箱,4798,1000255,1000255,84507,1000255,164673
196,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-22,1000255,箱,7966,1000255,1000255,140563,1000255,275579
197,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-23,1000255,箱,7742,1000255,1000255,136344,1000255,258924
198,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-24,1000255,箱,5365,1000255,1000255,93564,1000255,186745
199,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-25,1000255,箱,4101,1000255,1000255,73499,1000255,146056
200,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-26,1000255,箱,3990,1000255,1000255,72007,1000255,138659
201,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-27,1000255,箱,3475,1000255,1000255,62621,1000255,124149
202,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-28,1000255,箱,3766,1000255,1000255,64516,1000255,138727
203,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-29,1000255,箱,6391,1000255,1000255,104113,1000255,216923
204,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-06-30,1000255,箱,5063,1000255,1000255,76908,1000255,178584
205,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-01,1000255,箱,4466,1000255,1000255,67141,1000255,138445
206,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-02,1000255,箱,3471,1000255,1000255,53051,1000255,114176
207,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-03,1000255,箱,3565,1000255,1000255,54332,1000255,114074
208,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-04,1000255,箱,3298,1000255,1000255,50151,1000255,112495
209,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-05,1000255,箱,3803,1000255,1000255,57391,1000255,120532
210,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-06,1000255,箱,4945,1000255,1000255,79154,1000255,117412
211,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-07,1000255,箱,3325,1000255,1000255,53466,1000255,100548
212,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-08,1000255,箱,2199,1000255,1000255,35291,1000255,62925
213,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-09,1000255,箱,1364,1000255,1000255,18413,1000255,38135
214,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-10,1000255,箱,1416,1000255,1000255,21213,1000255,40987
215,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-11,1000255,箱,1020,1000255,1000255,16285,1000255,30496
216,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-12,1000255,箱,817,1000255,1000255,13394,1000255,23093
217,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-13,1000255,箱,412,1000255,1000255,6764,1000255,11223
218,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-14,1000255,箱,145,1000255,1000255,2380,1000255,3802
219,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-15,1000255,箱,31,1000255,1000255,526,1000255,1047
220,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-16,1000255,箱,9,1000255,1000255,71,1000255,186
221,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-17,1000255,箱,7,1000255,1000255,110,1000255,287
222,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-18,1000255,箱,1,1000255,1000255,16,1000255,25
223,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-20,1000255,箱,22,1000255,1000255,346,1000255,681
224,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-22,1000255,箱,31,1000255,1000255,494,1000255,0
225,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-29,1000255,箱,1,1000255,1000255,16,1000255,23
226,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-30,1000255,箱,-1,1000255,1000255,-10,1000255,-2924
227,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-07-31,1000255,箱,5,1000255,1000255,80,1000255,149
228,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-08-01,1000255,箱,1,1000255,1000255,16,1000255,50
229,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-08-04,1000255,箱,1,1000255,1000255,16,1000255,26
230,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-08-10,1000255,箱,-1,1000255,1000255,-7,1000255,-13
231,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-08-27,1000255,箱,1,1000255,1000255,10,1000255,24
232,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-08-30,1000255,箱,2,1000255,1000255,34,1000255,21
233,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-09-07,1000255,箱,5,1000255,1000255,88,1000255,8
234,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-10-11,1000255,箱,4,1000255,1000255,70,1000255,13
235,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-10-26,1000255,箱,1,1000255,1000255,21,1000255,13
236,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-11-17,1000255,箱,2,1000255,1000255,33,1000255,83
237,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-11-18,1000255,箱,1,1000255,1000255,16,1000255,30
238,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-11-21,1000255,箱,2,1000255,1000255,28,1000255,58
239,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-11-23,1000255,箱,1,1000255,1000255,16,1000255,27
240,1000255,杭州配送中心,1000008,杭州配送中心商品仓,1000255,3006006,东魁御梅,2019-11-24,1000255,箱,1,1000255,1000255,25,1000255,35
